,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,000050,深天马A,,,,,,534.03,,,03-31
1,000046,泛海控股,,,,,,1175.9,53.67,,05-27
2,600815,*ST厦工,,,1.0,,,1972.55,103.83,,12-06
3,000031,中粮地产,,,,,,,,,09-23
4,000029,深深房A,,,,,,14273.71,53.9,,09-10
5,000517,荣安地产,,,,,,191.44,2.75,,07-30
6,000516,国际医学,,,,,,65.82,-10.63,,07-30
7,000028,国药一致,,,,,,1395.83,96.09,,07-27
8,000514,渝开发,,,,,,1026.02,34.88,,07-06
9,000026,飞亚达A,,,,,,,,,05-26
10,000023,深天地A,,,,,,,,,04-29
11,000027,深圳能源,,,,,,,,,04-11
12,000018,神州长城,,,1.31,,,968.0,,,06-12
13,000014,沙河股份,,,,,,542.22,,,05-30
14,000020,深华发A,,,,,,3597.81,,,04-22
15,000016,深康佳A,,,2.11,,,6874.01,,,03-24
16,600603,广汇物流,,,3.8,,,406.4,230.07,,02-24
17,600602,云赛智联,,,2.52,,,,,10派100,12-31
18,600674,川投能源,,,,,,1599.74,1.45,,12-31
19,600827,百联股份,,,,,,2134.88,-8.01,,12-31
20,600856,中天能源,,,,,,604.3,45.79,,12-31
21,000004,国农科技,,,2.09,,,804.0,,10送2,12-31
22,000510,金路集团,,,0.01,,,361.63,-22.11,,12-31
23,600651,飞乐音响,,,4.5,,,80.59,64.94,,12-31
24,600679,上海凤凰,,,,,,7127.4,28.91,,12-31
25,600837,海通证券,,,,,,,,,12-31
26,600864,哈投股份,,,,,,743.04,-0.87,,12-31
27,000012,南玻A,,,1.18,,,2549.69,,,12-31
28,000043,中航地产,,,,,,1303.58,,,12-31
29,000521,美菱电器,,,,,,2403.28,18.32,,12-31
30,600665,天地源,,,,,,458.49,-7.79,,12-31
31,600847,*ST万里,,,,,,839.57,56.05,,12-31
32,600869,智慧能源,,,,,,181.43,,,12-31
33,000019,深深宝A,,,1.53,,,1659.96,69.81,,12-31
34,000563,陕国投A,,,,,,10.24,-81.6,,12-31
35,600601,方正科技,,,1.63,,,58.0,13.81,10派1.03,12-31
36,600673,东阳光科,,,,,,968.81,1.65,,12-31
37,600826,兰生股份,,,,,,6298.95,91.47,,12-31
38,600855,航天长峰,,,,,,610.69,,,12-31
39,000001,平安银行,,,6.41,,,11265.0,58.94,10派2送5,12-31
40,000509,华塑控股,,,,,,427.34,151.39,,12-31
41,600635,大众公用,,,2.09,,,,,,12-31
42,600678,四川金顶,,,,,,1504.06,10.02,,12-31
43,600836,界龙实业,,,,,,492.83,24.72,,12-31
44,600863,内蒙华电,,,0.87,,,1314.04,121.6,,12-31
45,000009,中国宝安,,,1.36,,,8013.61,,,12-31
46,000040,东旭蓝天,,,,,,2424.63,22.97,,12-31
47,600655,豫园股份,,,1.8,,,680.55,29.06,,12-31
48,600809,山西汾酒,,,,,,,,,12-31
49,600846,同济科技,,,,,,482.0,13.57,,12-31
50,600868,梅雁吉祥,,,,,,393.99,,,12-31
51,000049,德赛电池,,,,,,,,,12-31
52,000538,云南白药,,,,,,399.26,-44.5,,12-31
53,600671,天目药业,,,,,,414.96,28.2,,12-31
54,600825,新华传媒,,,,,,60.87,-81.7,,12-31
55,600854,春兰股份,,,,,,4592.8,336.79,,12-31
56,600873,梅花生物,,,1.01,,,,,,12-31
57,000505,珠江控股,,,,,,1467.23,,,12-31
58,600608,*ST沪科,,,1.0,,,197.93,11.75,,12-31
59,600677,航天通信,,,,,,414.34,-46.51,,12-31
60,600847,*ST万里,,,,,,839.57,56.05,,12-31
61,600869,智慧能源,,,,,,181.43,,,12-31
62,000019,深深宝A,,,1.53,,,1659.96,69.81,,12-31
63,000563,陕国投A,,,,,,10.24,-81.6,,12-31
64,600601,方正科技,,,1.63,,,58.0,13.81,10派1.03,12-31
65,600673,东阳光科,,,,,,968.81,1.65,,12-31
66,600826,兰生股份,,,,,,6298.95,91.47,,12-31
67,600855,航天长峰,,,,,,610.69,,,12-31
68,000001,平安银行,,,6.41,,,11265.0,58.94,10派2送5,12-31
69,000509,华塑控股,,,,,,427.34,151.39,,12-31
70,600635,大众公用,,,2.09,,,,,,12-31
71,600678,四川金顶,,,,,,1504.06,10.02,,12-31
72,600836,界龙实业,,,,,,492.83,24.72,,12-31
73,600863,内蒙华电,,,0.87,,,1314.04,121.6,,12-31
74,000009,中国宝安,,,1.36,,,8013.61,,,12-31
75,000040,东旭蓝天,,,,,,2424.63,22.97,,12-31
76,600655,豫园股份,,,1.8,,,680.55,29.06,,12-31
77,600809,山西汾酒,,,,,,,,,12-31
78,600846,同济科技,,,,,,482.0,13.57,,12-31
79,600868,梅雁吉祥,,,,,,393.99,,,12-31
80,000049,德赛电池,,,,,,,,,12-31
81,000538,云南白药,,,,,,399.26,-44.5,,12-31
82,600671,天目药业,,,,,,414.96,28.2,,12-31
83,600825,新华传媒,,,,,,60.87,-81.7,,12-31
84,600854,春兰股份,,,,,,4592.8,336.79,,12-31
85,600873,梅花生物,,,1.01,,,,,,12-31
86,000505,珠江控股,,,,,,1467.23,,,12-31
87,600608,*ST沪科,,,1.0,,,197.93,11.75,,12-31
88,600677,航天通信,,,,,,414.34,-46.51,,12-31
89,600835,上海机电,,,,,,5895.0,-12.89,,12-31
90,600861,北京城乡,,,1.65,,,108.24,-3.63,,12-31
91,000008,神州高铁,,,,,,449.15,,,12-31
92,600654,*ST中安,,,1.16,,,176.45,319.66,,12-31
93,600808,马钢股份,,,,,,14771.2,8.42,,12-31
94,600845,宝信软件,,,,,,3608.3,,,12-31
95,600867,通化东宝,,,,,,1169.41,,,12-31
96,000017,深中华A,,,1.42,,,7672.61,-97.86,,12-31
97,000048,康达尔,,,,,,777.81,,,12-31
98,000531,穗恒运A,,,,,,1408.37,529.0,,12-31
99,600668,尖峰集团,,,,,,580.25,87.44,,12-31
100,600822,上海物贸,,,,,,1301.61,1493.94,,12-31
101,600853,龙建股份,,,,,,3425.45,-40.43,,12-31
102,600872,中炬高新,,,,,,451.0,,,12-31
103,000504,南华生物,,,,,,1269.0,,,12-31
104,600605,汇通能源,,,1.0,,,,,,12-31
105,600676,交运股份,,,,,,1277.5,-22.8,,12-31
106,600830,香溢融通,,,,,,110.62,-10.87,,12-31
107,600859,王府井,,,,,,2655.5,122.24,,12-31
108,000007,全新好,,,,,,760.66,,,12-31
109,000030,富奥股份,,,,,,1435.5,-30.93,,12-31
