,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,603183,建研院,0.37,,,8.47,,2430.69,,,09-04
1,603357,设计总院,0.48,50.0,,17.94,,11725.53,55.93,,08-31
2,603042,华脉科技,0.38,,,9.75,,3852.55,,,08-31
3,002880,卫光生物,0.93,12.05,,17.67,,7498.95,10.89,,08-31
4,601619,嘉泽新能,0.03,,,2.25,,4395.88,,,08-31
5,603359,东珠景观,0.53,29.27,,8.16,1.24,8836.65,38.14,,08-31
6,603878,武进不锈,0.32,,,4.24,,4837.92,,,08-30
7,603387,基蛋生物,0.64,,,21.84,,6287.7,,,08-30
8,603043,广州酒家,0.08,,,3.53,,2856.72,,,08-30
9,300682,朗新科技,-0.15,,,-7.95,,-5461.8,,,08-30
10,603767,中马传动,0.3,-43.4,,6.12,,4754.71,-18.87,,08-30
11,300676,华大基因,0.41,70.83,,4.76,,14917.12,97.17,,08-30
12,603229,奥翔药业,0.17,,,10.18,,2016.9,,,08-30
13,002889,东方嘉盛,0.49,28.95,,7.2,,5079.73,34.91,,08-30
14,002888,惠威科技,0.21,,,5.81,,1324.86,,,08-29
15,603458,勘设股份,0.73,180.77,,9.41,,6768.12,180.72,,08-29
16,603825,华扬联众,0.01,-91.67,,0.15,,92.7,-91.15,,08-29
17,603978,深圳新星,1.09,,,11.63,,6543.04,,,08-29
18,300685,艾德生物,0.56,180.0,,12.99,,3347.05,172.51,,08-29
19,603708,家家悦,0.47,,,12.38,,12604.21,,,08-29
20,603197,保隆科技,0.78,,,13.06,,6891.66,,,08-29
21,300690,双一科技,0.91,-20.87,,13.86,,4746.77,-20.93,,08-29
22,300648,星云股份,0.27,28.57,,7.52,,1348.27,32.28,,08-29
23,603233,大参林,0.6,-10.45,,20.47,,21705.15,14.43,,08-29
24,300671,富满电子,0.18,,,5.79,,1371.36,,,08-29
25,603383,顶点软件,0.31,-15.62,,4.86,,1971.1,-11.27,,08-29
26,603833,欧派家居,0.83,,,14.87,,31037.31,,,08-29
27,300640,德艺文创,0.27,,,16.18,,1637.73,,,08-29
28,603316,诚邦股份,0.17,,,6.98,,2644.05,,,08-29
29,300647,超频三,0.25,,,9.89,,2261.43,,,08-29
