,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,300703,创源文化,0.61,32.61,2.18,31.64,0.98,3631.88,30.41,,09-06
1,300701,森霸股份,0.6,20.0,2.39,26.08,0.55,3610.75,21.09,,08-31
2,603106,恒银金融,0.68,,2.8,28.14,0.0,14133.37,121.79,,08-31
3,300702,天宇股份,0.56,107.41,5.51,10.6,0.16,5035.48,108.6,,08-30
4,603321,梅轮电梯,0.49,28.95,1.82,34.93,0.54,11210.47,26.78,,08-28
5,002899,英派斯,0.85,,4.02,23.78,1.43,7617.74,2.5,,08-28
6,603648,畅联股份,0.47,4.44,2.66,20.0,0.55,11913.81,13.16,,08-24
7,603386,广东骏亚,0.41,,,35.82,0.3,6215.25,43.38,,08-22
8,300700,岱勒新材,0.49,-12.5,3.17,16.9,0.34,3056.1,-9.2,,08-22
9,002897,意华股份,1.06,29.27,5.7,19.63,2.09,8474.07,29.64,,08-21
10,603882,金域医学,0.38,,2.39,23.28,0.57,13143.08,320.5,,08-21
11,603277,银都股份,0.5,38.89,,40.64,1.94,16796.8,38.89,10送32.94转1.7,08-21
12,002898,赛隆药业,0.55,109.72,1.78,36.79,0.42,6331.79,124.6,,08-21
13,300697,电工合金,0.45,,2.46,20.13,1.22,5334.64,-4.68,,08-16
14,002896,中大力德,0.54,,3.77,12.43,0.99,3052.44,-13.77,,08-16
15,603527,众源新材,0.67,63.41,,22.21,1.03,6143.93,65.31,10派1.9,08-16
16,603500,祥和实业,0.99,,3.09,40.95,0.11,8928.49,80.7,,08-15
17,603183,建研院,0.68,7.94,4.15,18.12,0.54,4161.0,10.4,,08-15
18,300699,光威复材,0.64,255.56,4.39,15.68,0.74,17639.32,245.73,,08-15
19,300698,万马科技,0.34,580.0,1.46,27.31,1.03,3376.67,570.35,,08-14
20,603079,圣达生物,1.45,98.63,,23.55,2.47,8670.29,98.02,,08-09
21,300696,爱乐达,1.02,47.83,4.47,26.93,1.63,5039.48,48.86,,08-09
22,603813,原尚股份,0.54,-22.86,4.25,14.6,0.7,3242.9,-23.25,,08-08
23,603127,昭衍新药,0.8,0.0,3.39,26.82,1.73,4917.39,0.36,,08-07
24,300695,兆丰股份,2.25,12.5,8.34,28.06,2.82,11271.73,12.59,,08-07
25,002895,川恒股份,0.33,,,9.18,0.43,11734.08,126.32,,08-07
26,002893,华通热力,0.55,10.0,3.05,18.93,1.85,4957.9,10.85,,08-07
27,002891,中宠股份,0.74,516.67,,24.66,0.42,5568.56,514.44,,07-31
28,603976,正川股份,0.75,-11.76,5.69,13.48,0.18,6069.9,-11.92,,07-31
29,601949,中国出版,0.45,36.36,2.63,18.62,0.23,65659.67,37.73,,07-31
30,603557,起步股份,0.39,,,25.15,0.04,15062.78,43.2,,07-31
31,300693,盛弘股份,0.73,,2.7,32.95,-0.3,4300.53,37.69,,07-31
32,603181,皇马科技,0.75,-61.73,3.65,12.03,0.66,6470.49,-19.57,,07-31
33,300692,中环环保,0.5,,5.01,11.05,-0.86,3281.82,3.05,,07-31
34,603129,春风动力,0.71,-37.72,3.07,55.84,1.2,5928.5,-34.78,,07-31
35,002892,科力尔,0.9,20.0,2.83,34.25,1.19,5969.39,20.86,,07-31
36,300689,澄天伟业,0.54,5.88,4.35,13.24,0.88,2753.18,6.12,,07-27
37,300688,创业黑马,0.11,-21.43,2.64,11.88,1.09,532.92,-25.55,,07-27
38,300690,双一科技,1.97,66.95,6.25,36.56,1.1,10233.56,67.06,,07-26
39,603602,纵横通信,0.81,1.25,4.52,17.94,1.47,4852.89,1.1,,07-25
40,300691,联合光电,0.74,25.42,4.89,18.3,0.29,4451.93,28.33,,07-25
41,603721,中广天择,0.51,6.25,3.9,13.92,0.74,3809.5,5.97,,07-24
42,603978,深圳新星,1.37,-18.45,8.83,16.83,1.42,8224.95,-18.32,,07-24
43,603359,东珠景观,0.93,16.25,6.09,17.54,1.64,15124.01,20.14,,07-24
44,300687,赛意信息,0.72,,3.06,36.18,0.09,4309.65,66.03,,07-21
45,300685,艾德生物,0.35,,4.13,10.55,0.32,2108.52,10.17,,07-20
46,002890,弘宇股份,1.2,122.22,5.26,24.45,1.0,5999.83,122.72,,07-20
47,603458,勘设股份,1.15,-29.01,7.38,16.56,0.5,10663.14,-29.29,,07-20
48,603860,中公高科,0.94,-4.08,5.09,19.66,1.13,4709.91,-4.05,,07-19
