,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,600999,招商证券,,,,,,6578.48,,,04-20
1,601211,国泰君安,,,,,,15145.56,,,04-08
2,601158,重庆水务,,,,,,2240.71,,,11-09
3,600015,华夏银行,,,,,,49534.97,25.34,,08-23
4,600027,华电国际,,,1.81,7.0,0.26,65764.3,,,01-17
5,600503,华丽家族,,,2.26,-8.11,,-2013.52,-1868.33,,12-22
6,600234,ST山水,,,1.37,,,-2292.55,36.49,,10-30
7,601857,中国石油,,,,,,4601000.0,19.14,,09-03
8,600767,*ST运盛,,,1.09,,,-3380.91,-1114.73,,08-31
9,600987,航民股份,,,1.93,,,3031.97,,,08-31
10,000001,平安银行,,,2.18,6.96,,28572.07,5.69,,08-31
11,600645,中源协和,,,1.15,-5.22,,-1536.66,-396.03,,08-31
12,600095,哈高科,,,2.3,,,20.54,5.47,,08-31
13,600168,武汉控股,,,3.05,1.02,,1384.72,-22.72,,08-31
14,600186,莲花健康,,,2.11,-3.93,,-7506.88,-326.51,,08-31
15,600634,富控互动,,,2.17,-3.72,,-718.14,-787.65,,08-31
16,600420,现代制药,,,4.37,,,1805.68,,,08-31
17,600657,信达地产,,,2.62,-7.03,,-5813.2,-418.15,,08-31
18,600872,中炬高新,,,2.84,1.02,,1312.33,68.41,,08-31
19,000409,山东地矿,,,0.63,7.75,,864.74,-220.17,,08-31
20,600716,凤凰股份,,,2.13,4.15,,3026.33,4839.32,10派0.3转6,08-31
21,000559,万向钱潮,,,4.02,4.22,,6209.79,-20.66,10转10,08-31
22,600008,首创股份,,,3.81,5.33,,23573.33,15.01,,08-31
23,600221,海航控股,,,1.65,,,8608.28,-108.78,,08-31
24,600613,神奇制药,,,1.02,4.08,,592.59,-159.26,,08-31
25,600331,宏达股份,,,3.64,4.13,,3121.62,132.7,10转10,08-31
26,600737,中粮糖业,,,0.5,-91.0,,-66200.47,-3850.41,,08-31
27,600446,金证股份,,,4.54,-1.42,,-446.62,-145.4,,08-31
28,600812,华北制药,,,2.14,1.43,,3612.6,-78.85,,08-31
29,600710,ST常林,,,2.26,12.81,,8984.49,-15.16,,08-31
30,600053,九鼎投资,,,-2.59,,,2069.64,-163.1,,08-31
31,000725,京东方A,,,3.57,9.98,,52118.62,215.54,,08-31
32,000850,华茂股份,,,1.87,3.26,,2785.89,-13.46,10派0.13875送0.4625,08-31
33,000880,潍柴重机,,,1.79,0.39,,193.03,297.84,,08-31
34,600681,百川能源,,,-2.29,,,-653.34,-75.04,,08-31
35,600007,中国国贸,,,3.04,4.44,,10941.2,-0.75,,08-31
36,600806,*ST昆机,,,2.18,2.33,,1218.03,232.17,,08-31
37,600220,江苏阳光,,,2.39,3.62,,6135.02,-17.04,,08-31
38,600630,龙头股份,,,3.9,,,515.94,-82.32,,08-31
