,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,002172,澳洋科技,0.28,,,,0.33,5812.27,,,09-20
1,601088,中国神华,0.45,,,,,806900.0,,,09-19
2,002167,东方锆业,0.22,,,,0.61,838.76,,,09-12
3,601939,建设银行,0.1,,,7.79,,2322300.0,,,09-11
4,002129,中环股份,0.14,,,10.12,0.09,3604.9,,,08-29
5,000338,潍柴动力,0.84,,,,1.82,43775.22,,,08-29
6,002127,南极电商,0.21,,,10.4,0.41,1699.76,,,08-28
7,601007,金陵饭店,0.1,,,,0.2,1812.92,,,08-27
8,002126,银轮股份,0.19,,,7.65,-0.29,1337.15,,,08-24
9,601998,中信银行,0.06,,0.96,,-0.43,171700.0,,,08-23
10,002164,宁波东力,0.12,,,,0.7,864.49,,,08-22
11,002163,中航三鑫,0.09,,,,,813.12,,,08-22
12,002162,悦心健康,0.08,,,,-0.07,2391.09,,,08-22
13,002135,东南网架,0.27,,,,0.71,4080.27,,,08-21
14,002132,恒星科技,0.2,,,,0.06,2427.12,,,08-20
15,002125,湘潭电化,0.13,,,,-0.26,658.9,,,08-20
16,601009,南京银行,0.26,,,,2.71,31584.22,,,08-20
17,002161,远望谷,0.08,,,,0.1,396.56,,,08-20
18,002160,常铝股份,0.31,,2.16,,-0.08,3202.67,,,08-20
19,002120,韵达股份,0.28,,,14.84,-1.42,1421.83,,,08-18
20,002133,广宇集团,0.3,,,,-1.42,5622.48,,,08-18
21,002139,拓邦股份,0.11,,,,0.01,365.34,,,08-17
22,601318,中国平安,0.64,,,,4.04,394500.0,,,08-17
23,002137,麦达数字,0.23,,,,-0.11,1522.02,,,08-16
24,002158,汉钟精机,0.28,,,,0.2,2213.07,,,08-16
25,002157,正邦科技,0.14,,,,0.31,704.94,,,08-16
26,002156,通富微电,0.28,,,,0.09,4157.93,,,08-15
27,002155,湖南黄金,0.27,,,,0.25,6244.25,,,08-15
28,002154,报喜鸟,0.15,,,,0.15,1097.47,,,08-15
29,002136,安纳达,0.18,,,,0.21,1036.29,,,08-11
30,002109,兴化股份,0.36,,,12.45,0.3,4289.27,,,08-11
31,002153,石基信息,0.57,,,,0.58,2407.02,,,08-10
32,002152,广电运通,0.31,,,,-0.14,3267.8,,,08-10
33,002151,北斗星通,0.42,,,,0.07,839.23,,,08-10
34,002138,顺络电子,0.26,,,,0.42,1813.34,,,08-10
35,002148,北纬科技,0.47,,,,,1774.34,,,08-09
36,002150,通润装备,0.41,,,,0.64,2146.41,,,08-09
37,002149,西部材料,0.15,,,,-0.21,1017.8,,,08-09
38,002123,梦网集团,0.36,,,,0.21,1706.02,,,08-08
39,002131,利欧股份,0.31,,,19.93,0.61,1762.81,,,08-07
40,002147,新光圆成,0.11,,,,0.1,788.72,,,08-07
41,002146,荣盛发展,0.12,,,,0.09,4001.18,,,08-07
42,002142,宁波银行,0.15,,,12.06,1.05,27163.28,,,08-06
43,002134,*ST普林,0.16,,,,0.24,2516.35,,,08-04
44,002081,金螳螂,,,0.88,16.63,,2924.17,,,08-03
45,002145,中核钛白,0.0,,,,0.32,42.62,,,08-02
46,002144,宏达高科,0.15,,,,0.02,1198.2,,,08-02
47,002121,科陆电子,0.06,,,2.3,-0.26,286.61,,,07-30
48,002130,沃尔核材,0.37,,,17.85,0.13,1511.71,,,07-30
49,002128,露天煤业,0.5,,,24.23,0.48,19536.23,,,07-28
50,002124,天邦股份,-0.01,,,,0.32,-63.8,,,07-27
51,002112,三变科技,0.25,,,,-0.04,1498.82,,,07-25
52,002122,天马股份,0.82,,,,0.72,8387.7,,,07-25
53,002141,贤丰控股,0.16,,,,,1000.49,,,07-19
54,002143,印纪传媒,0.26,,,,-0.28,1821.62,,,07-19
55,002140,东华科技,0.43,,,,0.57,2153.49,,,07-11
56,601118,海南橡胶,,,,,,25297.3,,,03-21
57,002119,康强电子,,,2.18,10.44,0.11,1776.72,,,01-31
58,002118,紫鑫药业,,,2.3,6.84,0.27,769.3,,,01-31
59,002117,东港股份,,,2.09,14.84,0.09,2635.74,,,01-31
60,002116,中国海诚,,,1.9,9.11,0.2,1594.01,,,01-26
61,601003,柳钢股份,,,4.49,13.76,1.64,34981.61,,,01-25
62,002114,罗平锌电,,,2.8,17.55,-0.07,3458.44,,,01-24
63,002115,三维通信,,,1.93,12.52,-0.14,1414.3,,,01-24
64,002113,天润数娱,,,4.47,4.34,-0.27,1007.75,,,01-18
65,601166,兴业银行,0.44,,3.54,12.78,,174580.22,,,01-15
66,002111,威海广泰,,,1.66,16.13,0.24,1547.67,,,01-08
67,000631,顺发恒业,,,-2.9,18.32,0.11,-11702.46,135.38,,12-30
68,002110,三钢闽光,,,3.81,11.31,,18098.78,,,12-29
