,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,000592,平潭发展,,,,,,2476.3,,,03-25
1,000584,哈工智能,,,1.98,,,,,,11-25
2,000593,大通燃气,,,,,,469.75,,,10-28
3,000591,太阳能,,,,,,1344.16,,,07-20
4,600875,东方电气,,,1.79,,,3796.93,,,06-26
5,000050,深天马A,,,,,,1968.47,268.61,,03-31
6,000036,华联控股,,,,,,1666.79,,,06-14
7,000046,泛海控股,,,,,,1882.4,60.08,,05-27
8,000571,新大洲A,,,,,,430.21,,,05-21
9,000567,海德股份,,,,,,868.63,,,05-17
10,000558,莱茵体育,,,,,,1145.4,,,05-07
11,000561,烽火电子,,,,,,2894.11,,,05-05
12,600816,安信信托,,,,,,,,,02-05
13,000560,昆百大A,,,,,,,,,01-07
14,000559,万向钱潮,,,,,,,,,01-07
15,000534,万泽股份,,,,,,590.82,,,01-05
16,000545,金浦钛业,,,,,,564.0,,,12-12
17,600815,*ST厦工,,,1.0,,,3999.82,102.77,,12-06
18,000553,沙隆达A,,,,,,1617.07,,,12-01
19,000525,红太阳,,,,,,837.12,,,10-26
20,000032,深桑达A,,,,,,2528.51,,,10-17
21,600677,航天通信,,,1.26,,,471.61,13.82,,09-25
22,000031,中粮地产,,,,,,,,,09-23
23,000029,深深房A,,,,,,-55803.38,-490.95,,09-10
24,600630,龙头股份,,,1.81,,,,,,08-17
25,600629,华建集团,,,1.54,,,86.04,,,08-14
26,600620,天宸股份,,,3.75,,,,,10送4,08-07
27,600623,华谊集团,,,3.08,,,,,10送3,08-05
28,600616,金枫酒业,,,3.22,,,,,,08-05
29,600634,富控互动,,,2.18,,,,,,08-05
30,000517,荣安地产,,,,,,351.56,83.64,,07-30
31,000516,国际医学,,,,,,29.52,-55.15,,07-30
32,600654,*ST中安,,,3.72,,,,,,07-29
33,000028,国药一致,,,,,,2247.8,61.04,,07-27
34,600608,*ST沪科,,,1.64,,,696.0,251.65,10送1,07-27
35,000514,渝开发,,,,,,945.77,-7.82,,07-06
36,600664,哈药股份,,,1.79,,,,,,06-19
37,600662,强生控股,,,1.77,,,,,,06-08
38,600606,绿地控股,,,1.63,,,1128.56,,,06-05
39,600650,锦江投资,,,6.01,,,,,,05-31
40,000026,飞亚达A,,,,,,1136.12,,,05-26
41,000019,深深宝A,,,1.81,,,1923.81,15.89,,05-07
42,600611,大众交通,,,2.55,,,2308.5,,10送1,05-05
43,600658,电子城,,,2.12,,,,,,05-03
44,000023,深天地A,,,,,,,,,04-29
45,600621,华鑫股份,,,2.15,,,,,,04-18
46,000027,深圳能源,,,,,,,,,04-11
47,600605,汇通能源,,,1.22,,,2159.69,,,04-10
48,600626,申达股份,,,1.62,,,,,,04-10
49,600612,老凤祥,,,2.53,,,,,10派0.8送2,04-10
50,600610,中毅达,,,2.48,,,,,10送2,04-08
51,000016,深康佳A,,,2.23,,,9059.41,31.79,,04-04
52,600622,嘉宝集团,,,2.0,,,1759.87,,10派1,04-03
53,600603,广汇物流,,,4.05,,,799.18,96.65,10送3,03-27
54,000509,华塑控股,,,,,,1409.65,229.87,,03-22
55,600618,氯碱化工,,,2.75,,,,,10派1,03-20
56,600604,市北高新,,,2.95,,,10533.84,,10派1送4,03-20
57,600602,云赛智联,,,2.58,,,10304.11,,10派2送1,03-20
58,000004,国农科技,,,2.49,,,2348.64,192.12,,03-15
59,600644,乐山电力,,,,,,,,,03-14
60,600651,飞乐音响,,,4.83,,,321.43,298.87,10送4,03-13
61,600653,申华控股,,,5.0,,,751.03,347.94,10送7,03-06
62,600628,新世界,,,4.54,,,329.02,,10送1,03-06
63,600652,游久游戏,,,6.78,,,128.16,9454.56,10送10,03-06
64,600601,方正科技,,,3.94,,,309.29,433.27,10送5,03-06
65,600614,鹏起科技,,,2.17,,,1646.8,,10送2,03-03
66,600649,城投控股,,,1.53,,,,,,03-02
67,000012,南玻A,,,2.58,,,6069.8,138.06,10派0.7送3,03-02
68,600633,浙数文化,,,2.9,,,2467.13,,10送1,03-01
69,000011,深物业A,,,2.84,,,16034.59,,10派0.8送3,02-20
70,600637,东方明珠,,,1.71,,,,,,02-08
71,600641,万业企业,,,1.24,,,215.83,,,01-11
72,600619,海立股份,,,2.47,,,3394.11,,10派0.7,01-06
73,600600,青岛啤酒,,,,,,10461.49,,,12-31
74,600638,新黄浦,,,2.95,,,,,10送1,12-31
75,600655,豫园股份,,,4.63,,,,,10送1,12-31
76,600676,交运股份,,,1.0,,,1124.3,-11.99,,12-31
