,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,600985,雷鸣科化,,,,,,244.21,,,04-30
1,600035,楚天高速,,,,,,3119.77,,,04-30
2,600429,三元股份,,,,,,427.85,,,04-30
3,600490,鹏欣资源,,,,,,-586.29,,,04-29
4,000100,TCL集团,,,,,,16346.32,,,04-29
5,600325,华发股份,,,,,,536.31,,,04-29
6,600540,*ST新赛,,,,,,948.64,,,04-28
7,600392,盛和资源,,,,,,340.56,,,04-28
8,600251,冠农股份,,,,,,38.84,,,04-28
9,600497,驰宏锌锗,,,,,,641.43,,,04-28
10,600547,山东黄金,,,,,,802.83,,,04-28
11,600467,好当家,,,,,,593.44,,,04-28
12,600477,杭萧钢构,,,,,,384.16,,,04-28
13,600546,山煤国际,,,,,,556.5,,,04-28
14,600507,方大特钢,,,,,,1193.41,,,04-28
15,600969,郴电国际,,,,,,348.78,,,04-28
16,600273,嘉化能源,,,,,,655.81,,,04-27
17,600517,置信电气,,,,,,392.12,,,04-27
18,600284,浦东建设,,,,,,-64.54,,,04-27
19,600438,通威股份,,,,,,-1312.56,,,04-27
20,600436,片仔癀,,,,,,1346.3,,,04-27
21,600478,科力远,,,,,,579.06,,,04-27
22,600976,健民集团,,,,,,35.71,,,04-27
23,600570,恒生电子,,,,,,298.65,,,04-27
24,600493,凤竹纺织,,,,,,470.67,,,04-27
25,600545,新疆城建,,,,,,-112.67,,,04-27
26,600387,海越股份,,,,,,395.73,,,04-26
27,600470,六国化工,,,,,,602.64,,,04-26
28,600405,动力源,,,,,,44.11,,,04-26
29,600409,三友化工,,,,,,2422.69,,,04-26
30,600446,金证股份,,,,,,-536.82,,,04-26
31,600455,博通股份,,,,,,338.01,,,04-26
32,600425,*ST青松,,,,,,34.21,,,04-24
33,600354,敦煌种业,,,,,,-363.47,,,04-24
34,600960,渤海活塞,,,,,,792.1,,,04-23
35,600449,宁夏建材,,,,,,-253.85,,,04-23
36,600401,*ST海润,,,,,,545.9,,,04-23
37,600435,北方导航,,,,,,504.59,,,04-23
38,600031,三一重工,,,,,,4781.68,,,04-23
39,600463,空港股份,,,,,,61.79,,,04-22
40,600452,涪陵电力,,,,,,50.07,,,04-22
41,600584,长电科技,,,,,,804.35,,,04-22
42,600459,贵研铂业,,,,,,243.6,,,04-22
43,600403,*ST大有,,,,,,16.72,,,04-22
44,600439,瑞贝卡,,,,,,853.57,,,04-21
45,600986,科达股份,,,,,,235.9,,,04-21
46,600249,两面针,,,,,,598.89,,,04-21
47,600469,风神股份,,,,,,1044.1,,,04-20
48,600527,江南高纤,,,,,,529.54,,,04-20
49,600184,光电股份,,,,,,359.22,,,04-20
50,600476,湘邮科技,,,,,,61.17,,,04-20
51,600594,益佰制药,,,,,,,,,04-19
52,600423,*ST柳化,,,,,,1201.71,,,04-17
53,600348,阳泉煤业,,,,,,4194.48,,,04-16
54,600900,长江电力,,,,,,6538.89,,,04-12
55,600444,国机通用,,,,,,365.32,,,04-10
56,600406,国电南瑞,,,,,,-751.76,,,04-08
57,600572,康恩贝,,,,,,1204.63,,,04-07
58,600159,大龙地产,,,-0.06,,,-998.49,94.67,,08-27
59,600487,亨通光电,,,2.1,2.14,-0.21,404.55,,,08-04
60,600480,凌云股份,,,1.15,6.42,,1232.5,,,07-28
61,600489,中金黄金,,,1.92,2.9,-0.11,988.48,,,07-25
62,600485,信威集团,,,2.0,9.23,-0.12,886.79,,,07-18
63,600352,浙江龙盛,,,1.45,7.17,0.22,2250.5,,,07-14
64,600751,天海投资,,,2.18,,,504.51,35.8,,06-27
65,000761,本钢板材,,,3.48,2.17,,8494.22,142.69,,06-26
66,600844,*ST丹科,,,1.64,,,1310.55,493.64,,05-21
67,600361,华联综超,,,4.65,,,1657.63,33.22,,05-20
68,600847,*ST万里,,,0.68,,,-294.89,-8451.43,,05-16
69,600811,东方集团,,,4.19,,,1586.22,-52.65,,04-30
70,600061,国投安信,,,1.29,,,-99.85,-82.98,,04-30
71,600078,澄星股份,,,3.92,,,1612.94,1.38,,04-30
