,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
27,603328,依顿电子,0.82,86.36,2.76,35.59,0.99,32843.05,85.31,,08-23
28,002697,红旗连锁,,,1.04,93.69,1.75,12070.0,,,08-17
29,002696,百洋股份,,,,26.25,,3757.41,29.37,,08-17
30,603167,渤海轮渡,0.47,,1.86,26.92,0.65,17900.19,,,08-10
31,002695,煌上煌,0.55,,2.5,24.45,0.74,4496.97,,,08-10
32,603399,新华龙,0.51,,1.73,22.92,-0.16,6122.19,,,07-31
33,300350,华鹏飞,0.25,-10.71,1.95,19.71,0.09,1559.93,45.2,,07-31
34,600959,江苏有线,0.17,,,5.7,,38358.88,,,07-31
35,300349,金卡智能,1.58,,1.42,74.23,0.57,1628.82,,,07-31
36,300348,长亮科技,0.78,,8.27,36.53,2.54,1941.45,,,07-31
37,300347,泰格医药,0.23,,1.41,20.28,0.73,780.1,,,07-30
38,002694,顾地科技,,,,22.09,,4481.39,,,07-27
39,603003,龙宇燃油,0.44,,2.12,23.15,0.24,6584.28,,,07-27
40,002693,双成药业,,,,41.22,,3210.71,,,07-24
41,603766,隆鑫通用,,,,21.96,,28788.94,,,07-23
42,300346,南大光电,0.18,-31.06,1.16,17.06,0.06,687.11,-30.84,,07-20
43,603799,华友钴业,0.25,56.25,,,,9585.06,66.91,,07-20
44,002692,睿康股份,,,,28.05,,4878.74,,,07-20
45,002831,裕同科技,0.83,22.99,,,,12470.19,23.0,,07-20
46,601038,一拖股份,0.3,221.21,,9.25,0.4,25242.29,221.29,,07-16
47,603111,康尼机电,0.79,,,43.23,0.56,6296.62,,,07-13
48,300345,红宇新材,0.43,48.28,1.62,31.67,-0.33,3080.86,120.29,,07-13
49,603099,长白山,,,,25.03,,5563.32,,,07-13
50,002691,冀凯股份,,,,26.66,0.67,3618.86,-18.02,,07-13
51,300344,太空板业,0.37,428.57,3.03,27.92,1.05,2338.12,438.0,,07-11
52,300343,联创互联,0.47,327.27,2.44,69.25,-0.89,1408.8,311.43,,07-11
53,300390,天华超净,0.2,,1.75,16.24,0.56,1051.85,,,07-11
54,002690,美亚光电,,,,18.64,1.23,9574.57,34.13,,07-09
55,603077,和邦生物,0.15,,,7.05,0.23,4415.62,,,07-09
56,300341,麦迪电气,0.56,,1.78,34.19,0.77,3836.44,,,07-06
57,300340,科恒股份,0.83,66.0,2.85,41.12,0.53,2708.6,66.88,,07-06
58,300387,富邦股份,,,,48.44,,2864.93,,,07-06
59,300342,天银机电,1.08,,2.56,53.64,0.92,4390.06,,,07-06
60,300378,鼎捷软件,0.54,,,12.61,,3794.12,,,07-06
61,002773,康弘药业,0.25,,1.64,15.3,0.33,8244.72,,,07-06
62,300405,科隆股份,3.04,,1.42,117.65,0.18,3492.71,,,07-04
63,300386,飞天诚信,,,1.81,30.99,-0.15,1755.13,,,07-02
64,300339,润和软件,0.93,111.36,2.68,29.53,1.13,2786.05,109.16,,06-29
65,300338,开元股份,0.64,,5.29,15.59,0.62,2296.1,,,06-29
66,300337,银邦股份,,,,25.43,,7629.75,33.32,,06-29
67,002689,远大智能,,,,27.69,,9357.0,,,06-29
68,002712,思美传媒,0.58,,,22.89,0.4,4109.51,,,06-29
69,300381,溢多利,0.63,25.6,3.06,23.0,0.66,2448.61,25.49,,06-27
70,603008,喜临门,0.59,,1.51,48.15,0.94,7038.83,,,06-27
71,002688,金河生物,0.33,70.3,2.26,15.59,0.28,2702.78,70.31,,06-26
72,603100,川仪股份,0.43,,2.17,22.3,0.35,12773.65,,,06-25
73,002687,乔治白,0.6,,,18.06,0.17,4057.73,,,06-25
74,002756,永兴特钢,1.34,,4.8,32.23,1.45,20136.18,,,06-25
75,300399,京天利,,,2.89,56.69,1.31,2554.28,,,06-21
76,300359,全通教育,0.35,,1.95,60.3,0.6,1356.49,,,06-21
77,300379,东方通,0.4,,1.44,52.08,0.29,1593.58,,,06-21
78,300336,新文化,0.17,,1.12,13.73,-0.44,1003.86,,,06-19
79,300335,迪森股份,0.15,,0.9,18.82,-0.18,1198.03,,,06-19
80,601608,中信重工,0.2,,,22.15,0.66,40462.16,,,06-16
81,603005,晶方科技,,,1.84,16.15,0.41,5090.72,,,06-15
82,300365,恒华科技,0.91,,2.75,39.45,0.66,908.7,,,06-15
83,300366,创意信息,0.43,34.38,1.68,29.6,0.25,2162.4,34.0,,06-14
84,300334,津膜科技,0.21,,1.54,14.64,-0.04,1641.72,,,06-13
85,300380,安硕信息,,,,42.84,,1596.27,,,06-13
86,002686,亿利达,0.62,,2.4,24.76,0.78,4200.98,,,06-12
87,300333,兆日科技,0.26,,1.27,21.69,0.39,2178.05,,,06-11
88,300402,宝色股份,0.23,64.29,1.75,13.84,0.12,3427.64,58.77,,06-07
89,300332,天壕环境,0.08,,1.18,7.95,0.17,1108.35,,,06-07
90,300331,苏大维格,0.57,1.79,2.29,28.2,0.67,2660.8,13.8,,06-07
91,002728,特一药业,0.35,,1.5,25.86,0.32,2409.99,,,06-06
92,002724,海洋王,0.34,,1.52,23.08,0.36,12011.65,,,06-06
93,300376,易事特,2.02,,4.09,66.09,1.63,15555.09,,,05-31
94,300375,鹏翎股份,0.79,27.42,3.42,26.18,0.48,5505.96,27.58,,05-31
95,300419,浩丰科技,0.47,,1.44,39.24,0.31,1460.98,,,05-31
96,300330,华虹计通,0.44,-18.52,1.74,28.84,0.87,2006.48,19.57,,05-30
97,300329,海伦钢琴,0.5,56.25,2.25,25.23,1.42,2533.8,55.83,,05-30
98,300328,宜安科技,0.46,,1.47,36.62,0.31,3843.57,,,05-30
99,300327,中颖电子,0.54,28.95,1.71,31.99,0.55,5203.91,28.94,,05-25
100,300385,雪浪环境,0.46,,1.43,38.8,1.35,2006.9,,,05-25
101,300326,凯利泰,0.52,31.79,1.02,73.89,0.48,1791.41,31.78,,05-25
102,002684,猛狮科技,0.81,,4.46,23.41,0.33,2852.03,,,05-23
103,002683,宏大爆破,0.62,,3.68,30.5,1.19,7288.6,,,05-22
104,002682,龙洲股份,0.7,16.67,3.14,26.49,1.77,6786.9,17.09,,05-22
105,002685,华东重机,,,1.49,38.69,0.24,4525.78,145.14,,05-22
106,601339,百隆东方,0.84,5.0,3.93,28.73,0.25,50259.82,4.43,,05-22
107,603023,威帝股份,0.43,,1.62,26.72,-0.09,2552.4,,,05-17
108,300377,赢时胜,0.61,,10.42,92.97,4.78,2567.23,,,05-17
109,002838,道恩股份,0.35,,1.65,24.03,0.06,1348.8,,,05-17
110,300546,雄帝科技,0.4,,1.71,26.32,-0.03,1586.96,,,05-17
111,300391,康跃科技,4.94,,,26.32,,1777.05,,,05-17
112,603609,禾丰牧业,0.48,,,28.08,0.27,22878.14,,,05-17
113,002680,长生生物,0.67,,,35.13,1.2,3335.55,,,05-16
114,300322,硕贝德,0.16,,3.61,33.85,0.29,1084.09,,,05-16
115,002681,奋达科技,,,8.19,27.6,2.55,7551.32,,,05-15
116,601965,中国汽研,0.17,,1.9,11.41,0.68,7523.17,17.78,,05-15
117,002705,新宝股份,0.42,,2.3,18.62,1.37,15264.11,,,05-14
118,300325,德威新材,0.68,30.77,3.62,20.57,0.47,3921.61,37.6,,05-14
119,300324,旋极信息,0.33,200.0,1.68,22.22,0.56,1295.39,211.31,,05-14
120,300323,华灿光电,0.17,,1.24,17.81,0.05,1474.36,,,05-11
121,002679,福建金森,0.31,,1.1,32.41,0.18,3185.9,,,05-11
122,002678,珠江钢琴,0.22,,1.83,12.62,0.42,8641.9,,,05-11
123,300363,博腾股份,0.43,,1.12,47.2,0.46,3023.41,,,05-10
124,300373,扬杰科技,0.26,,1.65,30.37,0.63,1392.23,,,05-10
125,002843,泰嘉股份,0.18,,1.67,11.55,0.2,1821.39,,,05-09
126,002707,众信旅游,0.34,,2.78,27.15,0.28,1576.61,,,05-09
127,603128,华贸物流,0.18,-40.0,,10.0,-0.35,5310.01,-41.04,,05-08
128,300357,我武生物,,,0.88,9.66,0.1,1051.32,,,05-04
129,002677,浙江美大,,,,34.19,,8611.28,37.0,,05-04
130,002676,顺威股份,0.49,68.97,2.51,22.18,0.45,5450.72,137.84,,05-04
131,300360,炬华科技,,,,,0.81,2980.61,,,05-04
132,002675,东诚药业,0.47,41.55,1.73,37.59,-0.33,3198.85,112.34,,05-04
133,300319,麦捷科技,0.4,53.85,1.47,26.45,0.49,1592.25,54.53,,05-02
134,300321,同大股份,0.99,18.27,4.29,25.95,1.16,3104.03,29.06,,05-02
135,300320,海达股份,0.62,44.19,3.29,20.93,1.11,3117.21,45.0,,04-27
136,300318,博晖创新,0.34,,2.1,17.55,0.3,2591.2,-34.98,,04-27
137,300403,地尔汉宇,0.1,,,19.65,,815.59,,,04-25
138,300368,汇金股份,,,,32.2,1.01,2723.66,,,04-25
139,300396,迪瑞医疗,0.62,,,22.31,0.13,1870.82,,,04-25
140,603002,宏昌电子,0.19,111.11,,14.44,0.57,5722.26,121.17,,04-24
141,601969,海南矿业,,,1.16,21.16,0.27,45350.41,,,04-24
142,603366,日出东方,0.57,,1.28,58.26,1.62,17157.55,,,04-24
143,603688,石英股份,0.24,,,12.52,0.92,3342.17,,,04-24
144,002721,金一文化,0.12,,0.88,14.98,0.04,1742.86,,,04-24
145,600917,重庆燃气,0.31,,,18.46,,27703.55,,,04-24
146,300317,珈伟股份,,,8.69,38.93,,2593.28,36.51,,04-20
147,300316,晶盛机电,0.6,-25.0,1.49,49.98,0.5,6023.79,-24.58,,04-20
148,300315,掌趣科技,0.12,428.38,0.3,48.44,0.13,1372.44,428.72,,04-20
149,603806,福斯特,0.36,,0.53,103.62,0.12,12369.43,,,04-19
150,603777,来伊份,0.59,,1.17,66.78,1.29,7526.09,,,04-19
151,603088,宁波精达,,,2.37,97.28,0.87,3531.81,,,04-19
152,002719,麦趣尔,0.53,,1.47,34.41,0.42,3961.1,,,04-19
153,603308,应流股份,,,,11.54,0.08,6193.77,,,04-18
154,603333,明星电缆,0.39,21.88,,25.48,0.05,9846.98,23.29,,04-17
155,002674,兴业科技,0.45,21.62,2.19,20.17,0.53,8047.38,21.53,,04-17
156,300312,邦讯技术,0.53,752.26,,85.06,-0.14,3043.55,1229.64,,04-16
157,300314,戴维医疗,0.48,17.07,1.33,36.0,0.69,2895.7,16.73,,04-13
158,300367,东方网力,0.52,,7.07,83.0,0.3,2267.4,,,04-13
159,002673,西部证券,0.79,97.5,,32.84,,79158.09,97.93,,04-13
160,300370,安控科技,,,,,,2146.06,250.51,,04-12
161,300369,绿盟科技,0.51,,1.17,55.5,0.54,3800.98,,,04-12
162,603699,纽威股份,0.41,,1.12,38.9,0.53,29028.46,,,04-11
163,300507,苏奥传感,0.47,,3.77,46.06,1.82,1947.65,,,04-11
164,002671,龙泉股份,0.63,70.27,2.69,52.03,0.75,3406.95,67.67,,04-10
165,603001,奥康国际,1.88,363.01,,62.75,-0.89,20951.39,464.71,,04-10
166,603123,翠微股份,0.66,-26.67,2.02,31.78,1.62,9847.83,-27.01,,04-10
167,002672,东江环保,0.86,-5.49,,18.89,1.47,10831.45,-5.35,,04-06
168,002722,金轮股份,0.19,,1.81,10.74,0.25,1985.65,,,04-06
169,300313,天山生物,0.19,35.18,1.16,17.77,0.04,1041.57,103.72,,04-06
170,002714,牧原股份,0.47,,,43.5,0.31,9435.47,,,04-06
171,002706,良信电器,0.19,-94.71,1.82,22.91,1.07,1128.45,-68.55,,04-06
172,603000,人民网,,,1.26,41.58,0.24,2264.6,56.49,,04-05
173,300382,斯莱克,0.58,,1.08,70.74,0.74,2670.66,,,03-30
174,603555,贵人鸟,,,,56.07,,7928.8,,,03-30
175,002708,光洋股份,,,,19.22,0.55,4112.45,,,03-30
176,002725,跃岭股份,0.71,,,33.39,0.54,4266.07,,,03-30
177,300311,任子行,0.47,,0.94,46.35,0.18,2225.85,22.85,,03-30
178,002746,仙坛股份,,,,43.72,,7501.11,,,03-30
179,300310,宜通世纪,0.5,-15.25,1.5,39.46,0.34,3277.13,5.18,,03-30
180,002713,东易日盛,0.35,,,16.1,1.72,3537.77,,,03-23
181,002718,友邦吊顶,,,,82.16,,2697.43,,,03-23
182,300371,汇中股份,0.54,,1.16,39.97,0.41,2047.59,,,03-23
183,300389,艾比森,,,,36.14,,1724.68,,,03-23
184,002723,金莱特,0.8,,1.84,41.21,0.2,2994.84,,,03-23
185,002792,通宇通讯,1.3,,7.53,31.83,3.27,10132.97,,,03-23
186,601388,怡球资源,0.76,442.86,1.63,68.56,-0.74,20965.75,437.45,,03-23
187,002716,金贵银业,0.43,,1.6,25.12,-0.1,6272.83,,,03-23
188,002727,一心堂,0.48,,1.47,39.32,0.31,8484.88,,,03-23
189,002715,登云股份,0.34,,2.45,14.7,0.39,2338.93,,,03-23
190,002670,国盛金控,,,1.94,23.52,-0.02,6627.73,53.34,,03-23
191,002669,康达新材,,,,46.54,4.85,4485.77,305.48,,03-20
192,300309,吉艾科技,0.58,7.41,1.19,55.39,-0.14,4154.73,7.37,,03-19
193,002743,富煌钢构,0.4,25.0,,14.93,1.49,3242.36,26.22,,03-19
194,603288,海天味业,,,4.61,33.0,2.19,70667.53,,,03-19
195,603126,中材节能,0.32,,,22.84,1.38,9989.37,,,03-16
196,002668,奥马电器,0.57,35.71,2.55,25.14,-0.48,7054.28,35.17,,03-16
197,300383,光环新网,0.7,,2.29,53.33,0.89,2232.83,,,03-16
198,300308,中际装备,0.69,1.47,8.24,34.64,3.28,3127.16,2.6,,03-16
199,002667,鞍重股份,0.56,133.33,1.93,33.86,0.12,2237.32,131.37,,03-13
200,300306,远方信息,0.78,116.67,7.28,31.14,3.94,2499.61,114.48,,03-12
201,300307,慈星股份,0.74,117.65,3.8,73.61,4.45,13430.0,298.35,,03-12
202,300305,裕兴股份,0.63,28.57,3.34,46.57,0.8,3788.52,65.54,,03-09
203,002752,昇兴股份,0.32,,,38.47,,11651.57,,,03-08
204,002665,首航节能,0.8,300.0,1.79,57.08,0.61,5904.42,297.69,,03-07
205,002666,德联集团,0.77,,,24.35,0.79,9219.57,74.59,,03-06
206,300304,云意电气,0.62,181.82,1.32,75.48,-0.04,3087.13,548.11,,03-02
207,002711,欧浦智网,0.35,,1.81,21.55,0.4,4159.4,,,03-02
208,300302,同有科技,0.31,138.46,1.29,30.34,0.11,1373.39,138.5,,03-02
209,300397,天和防务,0.07,,6.09,4.84,1.93,591.13,,,03-01
210,300299,富春股份,0.44,91.3,1.23,60.69,0.04,2216.52,89.32,,02-29
211,300303,聚飞光电,1.05,-32.26,2.77,51.17,0.75,4598.86,52.08,,02-29
212,300300,汉鼎宇佑,0.25,47.06,1.34,20.23,0.17,1452.41,148.44,,02-28
213,300301,长方集团,0.17,318.72,1.2,15.28,0.89,1030.69,672.9,,02-28
214,002660,茂硕电源,0.35,20.69,2.57,22.57,0.2,2388.59,30.05,,02-27
215,002663,普邦股份,0.44,,,40.2,,5323.21,126.51,,02-24
216,300298,三诺生物,0.43,-69.93,8.3,85.61,8.61,2607.4,263.77,,02-24
217,002664,信质电机,0.25,25.0,1.94,14.11,0.57,1672.83,25.59,,02-24
218,300400,劲拓股份,0.25,,1.44,19.14,0.17,1513.65,,,02-23
219,002661,克明面业,0.55,103.7,1.92,33.54,0.46,3297.16,104.1,,02-23
220,300297,蓝盾股份,0.45,36.36,2.41,23.7,0.33,2842.66,54.31,,02-23
221,300295,三六五网,0.8,66.67,2.32,40.87,0.89,3124.91,79.13,,02-22
222,300296,利亚德,0.33,22.22,1.45,25.26,-0.19,1978.49,22.12,,02-22
223,002851,麦格米特,,,,63.32,,6407.62,,,02-21
224,002658,雪迪龙,,,,38.8,,5808.03,34.23,,02-20
225,002662,京威股份,0.77,40.0,,54.55,0.88,17272.03,39.54,,02-20
226,002659,中泰桥梁,0.32,23.08,,21.84,0.6,3769.02,22.71,,02-20
227,300294,博雅生物,0.65,170.83,2.9,30.83,0.91,3147.86,193.83,,02-17
228,300293,蓝英装备,0.76,72.73,1.94,48.9,0.66,3422.12,73.69,,02-16
229,300292,吴通控股,0.48,0.0,2.96,25.63,0.44,1810.02,45.56,,02-10
230,002657,中科金财,0.7,22.81,2.77,28.91,0.65,2913.36,22.3,,02-08
231,002656,摩登大道,0.54,-1.82,1.77,35.59,0.64,4013.56,111.79,,02-06
232,002655,共达电声,0.17,-68.52,,10.53,0.13,1537.48,-68.53,,01-31
233,300290,荣科科技,0.64,8.81,3.19,60.68,1.32,1486.66,103.61,,01-30
234,300289,利德曼,0.36,56.52,0.91,43.77,0.27,4141.49,58.3,,01-30
235,601929,吉视传媒,0.19,325.67,,19.9,0.55,13542.76,373.45,,01-30
236,601515,东风股份,1.01,-0.98,1.95,61.14,1.05,50648.81,-0.26,,01-20
237,601231,环旭电子,0.35,1066.67,3.27,10.98,0.78,31404.74,941.81,,01-19
238,002654,万润科技,0.38,-13.64,,20.85,0.32,1912.19,-12.02,,01-18
239,601163,三角轮胎,,,,,,41146.1,778.0,,01-12
240,300291,华录百纳,1.76,16.99,7.48,26.61,-2.04,2195.33,37.65,,01-11
241,300287,飞利信,0.3,66.67,1.39,22.55,0.2,1857.29,76.64,,01-06
242,300288,朗玛信息,0.32,39.13,4.32,34.96,1.68,1285.87,40.2,,01-06
243,603861,白云电器,0.51,445.76,2.75,18.87,0.77,9578.16,445.78,,01-05
244,002799,环球印务,0.33,32.0,,19.5,0.56,2437.6,28.47,,12-31
245,002652,扬子新材,0.47,67.86,1.91,27.85,1.7,3739.37,68.79,,12-30
246,002653,海思科,0.84,44.83,27.03,87.95,1.1,28371.93,45.43,,12-27
247,601313,江南嘉捷,0.61,73.2,,32.51,1.63,10215.33,73.21,,12-27
248,300286,安科瑞,1.14,21.28,3.24,42.57,1.54,2500.03,81.69,,12-23
249,300285,国瓷材料,0.32,23.08,1.22,29.11,0.08,1459.33,22.39,,12-23
250,300284,苏交科,0.45,12.5,1.87,26.87,0.19,8113.69,14.02,,12-20
251,300283,温州宏丰,0.43,138.89,2.29,36.89,0.54,2141.97,138.85,,12-20
252,002651,利君股份,0.76,61.7,2.97,104.98,6.26,27507.56,61.6,,12-16
253,002650,加加食品,,,3.45,50.57,1.67,8101.73,16.7,,12-15
254,002649,博彦科技,0.52,57.58,2.23,26.5,0.74,3877.63,55.53,,12-15
255,300281,金明精机,0.61,41.86,4.08,38.87,3.16,1832.38,40.68,,12-09
256,603359,东珠景观,,,,45.95,,2159.81,252.71,,12-09
257,300280,南通锻压,0.44,-16.35,2.26,21.57,0.52,3516.47,-16.35,,12-09
258,300279,和晶科技,0.38,35.71,1.53,44.92,0.04,1474.76,71.57,,12-09
259,300282,汇冠股份,0.7,66.67,2.03,54.8,0.28,2249.06,68.82,,12-09
260,002648,卫星石化,1.03,98.08,3.72,41.03,0.75,10751.08,99.2,,12-08
261,002647,民盛金科,0.32,88.24,2.32,14.59,-1.58,4004.67,91.56,,12-08
262,300358,楚天科技,0.38,46.15,0.9,52.93,0.49,2262.63,46.39,,12-08
263,002644,佛慈制药,0.6,66.67,4.18,15.39,0.06,3614.68,67.28,,12-05
264,002646,青青稞酒,0.35,131.0,,58.72,,11357.99,130.93,,12-02
265,002645,华宏科技,0.72,23.29,2.97,21.54,1.28,3623.36,23.29,,12-02
266,002643,万润股份,0.61,-32.97,2.63,25.18,0.92,6339.93,-32.28,,11-30
267,002642,荣之联,0.49,17.31,2.92,18.08,0.34,2927.18,17.3,,11-30
268,300278,华昌达,0.51,168.42,4.11,30.98,0.07,1507.45,172.09,,11-29
269,601555,东吴证券,0.49,172.22,,21.74,5.98,73495.48,224.38,,11-25
270,601336,新华保险,2.22,311.11,,94.7,34.0,266000.0,309.86,,11-22
271,300477,合纵科技,,,,,,2883.36,95.32,,11-21
272,603729,龙韵股份,1.01,74.14,,54.12,0.03,3281.75,91.15,,11-21
273,002641,永高股份,1.52,114.08,4.96,36.27,1.22,15215.93,114.17,,11-18
274,002634,棒杰股份,0.42,27.27,2.33,20.02,0.39,2121.67,27.24,,11-17
275,002640,跨境通,0.76,8.57,2.18,35.86,0.14,2852.52,35.76,,11-17
276,300483,沃施股份,0.36,20.0,1.77,30.12,0.4,1368.2,50.41,,11-16
277,300532,今天国际,2.97,96.69,5.12,73.82,2.06,2374.15,96.02,,11-16
278,601928,凤凰传媒,0.32,39.13,2.46,13.54,0.37,64237.87,41.84,,11-11
279,601368,绿城水务,0.23,343.24,1.64,16.7,0.67,11911.12,494.7,,11-10
280,002639,雪人股份,0.59,-1.67,,31.82,0.24,7042.23,14.55,,11-09
281,002638,勤上股份,0.59,3.51,,18.02,0.2,6639.75,11.47,,11-08
282,002637,赞宇科技,0.54,100.0,3.01,21.76,-0.92,2732.74,106.22,,11-08
283,002636,金安国纪,0.28,-15.15,1.64,18.66,0.82,5833.15,-14.64,,11-08
284,002635,安洁科技,1.19,-24.2,,37.44,1.22,4823.03,26.38,,11-04
285,300277,海联讯,0.71,26.79,2.38,33.41,0.53,3554.53,31.72,,11-04
286,002633,申科股份,0.43,7.5,2.48,19.27,0.94,3221.68,6.99,,11-02
287,002632,道明光学,0.46,9.52,1.95,26.83,0.29,3464.15,30.78,,10-28
288,603599,广信股份,0.3,-57.75,2.44,13.24,0.35,3552.5,-58.35,,10-28
289,300629,新劲刚,,,,,,1129.02,350.03,,10-27
290,300276,三丰智能,0.62,93.75,20.46,48.68,2.42,1601.57,94.65,,10-26
291,002631,德尔未来,0.71,77.5,1.4,41.32,1.2,8479.32,78.79,,10-25
292,002630,华西能源,0.86,0.47,,19.24,0.52,9475.4,0.47,,10-25
293,002592,八菱科技,0.94,27.03,3.14,32.63,1.05,5307.78,26.74,,10-21
294,601028,玉龙股份,0.74,32.14,2.99,28.46,1.29,17716.16,31.96,,10-19
295,002625,光启技术,0.59,96.67,,67.83,0.29,3354.58,98.48,,10-18
296,002629,仁智股份,0.62,-28.74,2.26,31.12,1.01,4095.85,21.01,,10-17
297,002628,成都路桥,0.57,26.67,2.42,26.3,0.92,7084.0,26.55,,10-14
298,300275,梅安森,0.59,-22.37,5.29,52.53,1.21,2544.62,40.94,,10-14
299,300272,开能环保,0.32,113.33,1.62,20.93,0.31,2626.88,114.98,,10-13
300,300274,阳光电源,0.29,314.29,4.94,26.96,0.77,3521.51,328.87,,10-12
301,002627,宜昌交运,0.78,69.57,,40.34,0.6,7540.23,104.27,,10-12
302,601100,恒立液压,0.53,-5.36,0.84,51.26,0.4,11547.39,22.7,,10-11
303,002626,金达威,0.78,62.5,,24.58,1.63,5246.45,64.38,,10-11
304,300273,和佳股份,0.17,240.0,1.37,13.23,0.4,1697.03,211.11,,10-10
305,002624,完美世界,0.51,-63.31,,43.13,0.25,3545.52,41.88,,09-28
306,601669,中国电建,0.35,,1.49,24.28,0.68,228972.76,80.8,,09-19
307,300270,中威电子,0.6,-7.69,4.76,51.08,0.91,1811.17,46.23,,09-19
308,300269,联建光电,0.67,-11.84,2.67,28.79,0.41,3614.03,21.34,,09-19
309,002623,亚玛顿,0.66,1220.0,3.77,99.57,1.54,7967.07,1230.81,,09-16
310,002622,融钰集团,0.6,3.45,,31.59,0.45,6712.3,5.56,,09-16
311,002620,瑞和股份,0.24,-42.86,2.27,11.77,0.33,1461.37,-33.82,,09-09
312,002621,三垒股份,0.73,28.07,3.08,24.94,0.73,5453.13,28.32,,09-08
313,002619,艾格拉斯,0.66,175.0,,33.32,1.03,4088.85,226.15,,09-08
314,601996,丰林集团,0.4,5.26,,12.23,0.68,7077.51,17.86,,09-08
315,300268,佳沃股份,0.85,-33.59,3.19,38.46,0.25,3956.39,54.2,,09-06
316,300267,尔康制药,0.23,109.09,0.79,31.42,0.07,2275.05,109.8,,09-06
317,300266,兴源环境,0.84,71.43,1.66,69.0,0.35,2901.35,83.65,,09-06
318,601633,长城汽车,0.37,94.74,2.77,14.03,0.48,100335.81,95.16,,09-02
319,002616,长青集团,0.66,56.4,,30.29,1.88,7329.43,56.45,,08-31
320,002618,丹邦科技,0.39,,,22.56,0.77,4663.14,32.69,,08-30
321,002617,露笑科技,0.3,-6.25,2.26,14.13,-0.78,2390.96,-7.54,,08-30
322,601677,明泰铝业,0.45,326.18,,18.92,0.09,14203.79,326.36,,08-30
323,300263,隆华节能,0.59,43.9,1.82,42.61,-0.37,2947.1,44.56,,08-26
324,300262,巴安水务,0.54,74.19,2.23,37.66,-0.12,1994.99,80.32,,08-26
325,300265,通光线缆,0.24,60.0,1.38,17.73,0.15,2375.5,61.28,,08-26
326,300264,佳创视讯,0.33,13.79,1.52,21.23,0.21,2338.55,14.86,,08-26
327,601225,陕西煤业,0.24,-4.0,1.96,13.79,0.67,219419.44,18.36,,08-25
328,002615,哈尔斯,0.45,73.08,1.62,32.35,0.54,3089.5,75.69,,08-23
329,002614,奥佳华,1.04,103.92,3.34,35.53,1.64,9397.01,104.17,,08-23
330,603686,龙马环卫,0.41,-18.0,1.66,32.38,0.13,2853.04,27.97,,08-22
331,300261,雅本化学,0.89,104.13,2.23,50.28,0.54,2584.93,104.14,,08-19
332,601908,京运通,0.34,-54.67,,18.76,0.12,10174.67,-50.45,,08-18
333,002613,北玻股份,0.33,17.86,,16.25,0.61,6546.33,18.73,,08-15
334,300260,新莱应材,0.49,18.6,2.52,21.76,0.4,2456.6,19.6,,08-12
335,002612,朗姿股份,1.57,31.93,5.3,69.9,2.06,6238.14,65.71,,08-11
336,300258,精锻科技,0.7,133.33,2.22,48.97,0.54,4776.36,133.97,,08-05
337,300259,新天科技,0.9,164.71,3.25,32.4,1.04,1800.84,164.97,,08-05
338,002611,东方精工,0.54,3.85,1.37,41.36,0.52,3330.88,26.66,,08-05
339,300362,天翔环境,0.32,1.68,,,,2353.42,16.77,,08-03
