,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,600798,宁波海运,,,,,,3664.38,,,04-19
1,000713,丰乐种业,,,,,,695.93,,,04-18
2,000705,浙江震元,,,,,,684.51,,,04-08
3,600051,宁波联合,,,1.21,,,5033.3,,,04-07
4,000719,大地传媒,,,,,,511.11,,,03-27
5,000703,恒逸石化,,,1.1,,,2447.23,,,03-26
6,000702,正虹科技,,,,,,2669.11,,,03-14
7,000700,模塑科技,,,3.22,,,2386.41,,,02-26
8,000698,沈阳化工,,,1.52,,,4764.28,,,02-18
9,000687,华讯方舟,,,1.4,,,11942.5,,,02-18
10,600794,保税科技,,,,,,,,,02-17
11,000695,滨海能源,,,1.61,,,2112.88,,,01-31
12,000059,华锦股份,,,1.0,,,13319.48,,,01-28
13,000690,宝新能源,,,,,,682.2,,,01-24
14,000685,中山公用,,,2.57,,,1555.57,,,01-21
15,600789,鲁抗医药,,,1.04,,,3229.15,,,01-20
16,000680,山推股份,,,1.52,,,4929.72,,,01-20
17,000679,大连友谊,,,1.28,,,4712.01,,,01-12
18,600792,云煤能源,,,,,,841.92,,,01-03
19,000678,襄阳轴承,,,1.4,,,,,,12-31
20,000917,电广传媒,,,,,,,,,12-31
21,000677,恒天海龙,,,1.21,,,,,,12-24
22,000672,上峰水泥,,,,,,,,,12-24
23,600793,宜宾纸业,,,1.24,,,2643.03,,,12-21
24,600785,新华百货,,,,,,301.2,,,12-20
25,000676,智度股份,,,0.4,,,,,,12-20
26,600787,中储股份,,,,,,,,,12-13
27,000661,长春高新,,,2.61,,,518.24,,,12-12
28,000665,湖北广电,,,1.71,,,890.73,,,12-06
29,000668,荣丰控股,,,1.4,,,,,,12-06
30,000666,经纬纺机,,,,,,4208.9,,,12-06
31,000650,仁和药业,,,,,,1280.5,,,12-06
32,600784,鲁银投资,,,3.02,,,1562.98,,,12-05
33,000663,永安林业,,,1.51,,,886.62,,,12-04
34,000669,金鸿控股,,,,,,,,,12-03
35,600791,京能置业,,,,,,439.05,,,12-02
36,000657,中钨高新,,,1.37,,,2381.2,,,12-02
37,000659,*ST中富,,,,,,4654.0,,,11-28
38,000655,金岭矿业,,,1.49,,,,,,11-26
39,000652,泰达股份,,,2.37,,,,,,11-26
40,000693,*ST华泽,,,1.16,,,,,,11-26
41,000638,万方发展,,,,,,1098.7,,,11-23
42,000639,西王食品,,,1.35,,,903.82,,,11-22
43,600781,辅仁药业,,,1.38,,,761.76,,,11-20
44,000631,顺发恒业,,,2.5,,,376.12,,,11-19
45,600777,新潮能源,,,1.17,,,1291.68,,,11-18
46,600778,友好集团,,,,,,1792.4,,,11-14
47,000651,格力电器,,,,,,4858.33,,,11-14
48,000628,高新发展,,,1.41,,,3499.56,,,11-14
49,000633,合金投资,,,1.27,,,762.23,,,11-08
50,000627,天茂集团,,,1.02,,,572.9,,,11-08
51,000622,恒立实业,,,1.06,,,679.45,,,11-06
52,000616,海航投资,,,1.57,,,1069.58,,,11-05
53,600771,广誉远,,,,,,272.99,,,11-01
54,600758,红阳能源,,,2.48,,,2927.24,,,10-26
55,000623,吉林敖东,,,1.01,,,1123.92,,,10-24
56,600763,通策医疗,,,,,,,,,10-24
57,600768,宁波富邦,,,,,,86.88,,,10-24
58,600766,园城黄金,,,1.16,,,853.69,,,10-23
59,000619,海螺型材,,,,,,493.7,,,10-19
60,000617,中油资本,,,,,,802.32,,,10-18
61,600783,鲁信创投,,,1.25,,,2154.68,,,10-17
62,000615,京汉股份,,,,,,2062.26,,,10-14
63,000606,神州易桥,,,,,,100.79,,,09-28
64,600757,长江传媒,,,,,,1427.71,,,09-27
65,000610,西安旅游,,,,,,972.04,,,09-24
66,000608,阳光股份,,,1.07,,,1872.59,,,09-16
67,600753,东方银星,,,,,,,,,09-11
68,600751,天海投资,,,1.3,,,3507.68,,,09-04
69,000601,韶能股份,,,4.5,,,4491.67,,,08-28
70,000607,华媒控股,,,,,,1309.2,,,08-28
71,000430,张家界,,,,,,363.74,,,08-27
72,600742,一汽富维,,,1.07,,,152.11,,,08-23
73,000603,盛达矿业,,,,,,840.91,,,08-21
74,000419,通程控股,,,,,,822.92,,,08-13
75,000422,湖北宜化,,,1.65,,,1632.68,,,08-13
76,000429,粤高速A,,,,,,,,,08-12
77,000671,阳光城,,,,,,,,,08-10
78,000417,合肥百货,,,,,,1298.62,,,08-09
79,000425,徐工机械,,,2.87,,,9949.07,,,08-08
80,000428,华天酒店,,,,,,1160.85,,,08-05
81,000420,吉林化纤,,,1.89,,,5607.09,,,07-30
82,000423,东阿阿胶,,,1.5,,,914.86,,,07-26
83,600730,中国高科,,,,,,,,,07-22
84,000058,深赛格,,,,,,3461.71,,,07-18
85,000418,小天鹅A,,,,,,3035.32,,,07-16
86,000411,英特集团,,,,,,2870.73,,,07-12
87,000415,渤海金控,,,,,,576.9,,,07-12
88,000413,东旭光电,,,1.51,,,1614.7,,,06-29
89,600728,佳都科技,,,1.33,,,,,,06-26
90,000403,ST生化,,,1.4,,,1559.69,,,06-26
91,000408,藏格控股,,,,,,640.6,,,06-25
92,000404,华意压缩,,,,,,670.79,,,06-17
93,000401,冀东水泥,,,,,,17092.1,,,06-11
94,000598,兴蓉环境,,,,,,726.17,,,05-27
95,000599,青岛双星,,,,,,1214.36,33.96,,04-27
96,000587,金洲慈航,,,,,,3943.84,,,04-18
97,000721,西安饮食,,,1.38,,,856.96,,,03-29
98,000592,平潭发展,,,,,,4889.96,97.47,,03-25
99,000708,大冶特钢,,,,,,13489.74,,,03-24
100,000682,东方电子,,,1.36,,,,,,01-16
101,001696,宗申动力,,,1.5,,,1649.42,,,01-06
102,000584,哈工智能,,,2.44,,,5103.54,,,11-25
103,000593,大通燃气,,,,,,1022.27,117.62,,10-28
104,000541,佛山照明,,,6.95,,,9471.65,,10派3送4转1,08-05
105,000591,太阳能,,,,,,1001.07,-25.52,,07-20
106,600875,东方电气,,,1.91,,,8676.43,128.51,,06-26
107,000503,海虹控股,,,2.26,,,2783.76,200.9,10送2转1,04-05
108,000050,深天马A,,,,,,2776.23,41.03,,03-31
109,000563,陕国投A,,,1.64,,,4655.92,158.21,10派1送2,03-18
110,000049,德赛电池,,,,,,1408.64,,,03-16
111,000048,康达尔,,,,,,2891.14,1.96,,10-28
112,000043,中航地产,,,,,,4354.48,73.08,,09-26
113,000042,中洲控股,,,,,,9612.1,,,09-19
114,600868,梅雁吉祥,,,3.67,,,2974.13,245.9,,09-08
115,000576,广东甘化,,,,,,3623.48,,,09-05
116,600867,通化东宝,,,2.12,,,4508.51,32.14,,08-20
117,000573,粤宏远A,,,,,,3787.89,,,08-15
118,600866,星湖科技,,,2.3,,,1386.88,25.13,10送2,08-13
119,000045,深纺织A,,,,,,4205.49,310.36,,08-13
120,000040,东旭蓝天,,,,,,5178.13,18.59,,08-06
121,600865,百大集团,,,2.0,,,2887.63,84.23,,08-06
122,600864,哈投股份,,,1.73,,,818.4,23.62,,08-06
123,000038,深大通,,,,,,2425.88,,,08-06
124,000572,海马汽车,,,,,,5236.63,,,08-05
125,000037,深南电A,,,1.5,,,8279.75,,,06-28
126,000557,西部创业,,,,,,1056.89,,,06-15
127,000036,华联控股,,,,,,1295.98,-22.25,,06-14
128,000046,泛海控股,,,,,,2542.06,35.04,10派0.6送3,05-27
129,000566,海南海药,,,,,,4762.48,,,05-21
130,000571,新大洲A,,,,,,5370.42,1148.32,,05-21
131,600861,北京城乡,,,2.42,,,5110.28,625.34,,05-18
132,600863,内蒙华电,,,1.88,,,8303.67,231.91,,05-18
133,600862,中航高科,,,1.87,,,2305.59,,,05-17
134,000567,海德股份,,,,,,2341.43,169.55,,05-17
135,000558,莱茵体育,,,,,,2243.93,95.91,,05-07
136,000034,神州数码,,,,,,7638.93,,10派1.5送1.5,05-07
137,000568,泸州老窖,,,,,,5889.13,-17.58,,05-07
138,000561,烽火电子,,,,,,5811.13,100.79,,05-05
139,000551,创元科技,,,2.73,,,2546.51,,,05-04
140,600859,王府井,,,2.87,,,3349.13,3.55,,05-04
141,600858,银座股份,,,1.87,,,1299.15,1788.32,,05-04
142,000509,华塑控股,,,2.44,,,4559.06,223.42,,05-03
143,000019,深深宝A,,,1.83,,,2536.81,31.86,10派0.25送1,04-30
144,000540,中天金融,,,2.18,,,270.41,-40.57,,04-30
145,000030,富奥股份,,,2.91,,,11540.44,80.37,10派0.9送2,04-30
146,000005,世纪星源,,,1.65,,,-3518.83,,10送3.33333,04-30
147,000029,深深房A,,,2.54,,,33892.56,-160.74,10派2送1,04-30
148,000017,深中华A,,,2.74,,,21618.06,83.33,10派0.625送2.5,04-30
149,000028,国药一致,,,2.74,,,3266.38,45.31,10派0.25送1,04-30
150,000525,红太阳,,,1.91,,,1002.28,19.73,,04-30
151,600683,京投发展,,,4.39,,,3282.33,,10派1送3,04-30
152,000021,深科技,,,2.57,,,4580.19,-20.56,10派0.4送2.5,04-30
153,000027,深圳能源,,,2.43,,,7462.7,,10派0.63送1,04-30
154,600650,锦江投资,,,4.87,,,3681.79,,10送2,04-30
155,600808,马钢股份,,,1.59,,,77826.5,90.4,10派0.18,04-29
156,000502,绿景控股,,,2.86,,,3554.72,-28.91,,04-29
157,600678,四川金顶,,,2.43,,,15611.65,164.95,10派3送2,04-29
158,600811,东方集团,,,3.7,,,4847.38,297.4,10送5,04-29
159,000531,穗恒运A,,,2.6,,,1907.75,72.18,,04-29
160,600639,浦东金桥,,,2.01,,,25707.14,,10派5.1,04-29
161,000517,荣安地产,,,2.51,,,1321.89,276.01,,04-29
162,600600,青岛啤酒,,,2.08,,,22563.12,115.68,10派1.66,04-28
163,000559,万向钱潮,,,2.06,,,2680.66,,,04-28
164,600696,*ST匹凸,,,2.32,,,4415.97,,10送5,04-28
165,600802,福建水泥,,,2.09,,,8611.79,363.49,,04-28
166,000018,神州长城,,,2.16,,,3213.56,-2.23,10派0.5送1,04-28
167,000514,渝开发,,,1.76,,,1327.99,40.41,,04-28
168,000506,中润资源,,,2.12,,,3645.23,,,04-28
169,600610,中毅达,,,2.27,,,6997.52,,10送3,04-28
170,600647,同达创业,,,1.53,,,303.52,,10送5,04-28
171,600818,中路股份,,,2.37,,,,,,04-28
172,600806,*ST昆机,,,2.1,,,,,10派1,04-28
173,600860,*ST京城,,,1.63,,,9558.68,,,04-28
174,600620,天宸股份,,,3.57,,,1784.81,,10派2,04-28
175,600609,金杯汽车,,,1.95,,,15150.7,,10送1,04-28
176,600602,云赛智联,,,2.5,,,8449.76,-18.0,10派1送1,04-28
177,000537,广宇发展,,,2.03,,,2368.78,,,04-28
178,600677,航天通信,,,1.21,,,1868.02,296.1,10派1,04-28
179,000020,深华发A,,,1.45,,,4671.42,16.29,10派1.2,04-28
180,600677,航天通信,,,1.21,,,1868.02,296.1,10派1,04-28
181,600613,神奇制药,,,3.21,,,3528.16,,10派1.5,04-27
182,600630,龙头股份,,,1.9,,,1262.31,,10送2,04-27
183,600621,华鑫股份,,,2.59,,,1724.93,,10送3,04-27
184,600626,申达股份,,,1.93,,,3243.88,,10派1送2,04-27
185,600664,哈药股份,,,2.34,,,13724.39,,10派2.3,04-27
186,600614,鹏起科技,,,2.1,,,1684.57,2.29,10送1,04-27
187,600619,海立股份,,,2.85,,,5722.95,68.61,10派2.6,04-27
188,000510,金路集团,,,3.09,,,3164.15,356.03,,04-26
189,600601,方正科技,,,3.0,,,1111.03,259.22,10送2,04-26
190,600655,豫园股份,,,4.82,,,6055.26,,10派1送3,04-26
191,600809,山西汾酒,,,1.67,,,,,,04-26
192,600606,绿地控股,,,1.83,,,768.37,-31.92,,04-26
193,600681,百川能源,,,3.43,,,2304.67,,10送4,04-26
194,600697,欧亚集团,,,2.07,,,1481.4,448.01,,04-26
195,000507,珠海港,,,4.27,,,18192.88,419.34,,04-26
196,600688,上海石化,,,1.25,,,87009.4,96.37,,04-26
197,000002,万科A,,,5.06,,,15340.53,119.08,,04-26
198,600657,信达地产,,,2.7,,,863.4,,10送2,04-26
199,600644,乐山电力,,,2.29,,,2063.97,,10送2,04-26
200,000032,深桑达A,,,2.35,,,3564.99,40.99,,04-26
201,000543,皖能电力,,,1.96,,,14850.91,,,04-25
202,600618,氯碱化工,,,2.9,,,19204.36,,10派1.5,04-23
203,000031,中粮地产,,,3.94,,,9158.16,,,04-23
204,600803,新奥股份,,,2.68,,,801.7,,,04-23
205,600691,阳煤化工,,,2.14,,,1912.57,158.93,,04-23
206,000528,柳工,,,2.98,,,20691.63,173.55,,04-23
207,600629,华建集团,,,1.74,,,687.64,699.21,10送2,04-23
208,000501,鄂武商A,,,3.94,,,12072.4,372.91,,04-23
209,600628,新世界,,,5.16,,,875.79,166.18,10送7,04-23
210,600673,东阳光科,,,2.06,,,2592.27,163.8,10送1,04-23
211,000009,中国宝安,,,4.09,,,42054.27,79.36,,04-23
212,600822,上海物贸,,,1.64,,,,,,04-23
213,000504,南华生物,,,2.84,,,12879.52,89.86,,04-23
214,600608,*ST沪科,,,2.01,,,1139.06,63.66,10送2,04-23
215,600663,陆家嘴,,,1.38,,,19011.54,,,04-23
216,600623,华谊集团,,,2.68,,,26558.65,,10派1,04-22
217,600686,金龙汽车,,,1.72,,,1218.46,252.28,,04-22
218,600837,海通证券,,,2.39,,,,,,04-22
219,000006,深振业A,,,5.18,,,6939.23,54.01,,04-22
220,600693,东百集团,,,1.96,,,1490.33,,,04-22
221,600682,南京新百,,,3.3,,,3439.24,1919.28,10派2,04-22
