,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,300703,创源文化,0.46,,1.82,28.95,0.77,2784.89,-15.42,,09-06
1,300701,森霸股份,0.5,4.17,2.11,25.91,0.6,2981.94,3.94,,08-31
2,603106,恒银金融,,,,19.65,,6372.46,9.11,,08-31
3,300702,天宇股份,0.27,-27.03,5.07,5.26,0.89,2413.98,-28.13,,08-30
4,603321,梅轮电梯,0.38,,1.45,32.8,0.33,8842.21,9.02,,08-28
5,002899,英派斯,,,,34.04,,7431.99,22.08,,08-28
6,603648,畅联股份,0.45,4.65,2.03,24.94,0.52,10527.84,12.77,,08-24
7,603386,广东骏亚,,,,28.86,,4334.76,85.37,,08-22
8,300700,岱勒新材,0.56,,2.7,23.46,-0.05,3365.67,30.15,,08-22
9,002897,意华股份,0.82,-9.89,4.89,18.25,1.14,6536.47,-9.93,,08-21
10,603882,金域医学,,,,12.24,,3125.6,-40.4,,08-21
11,603277,银都股份,0.36,-68.42,,45.32,1.26,12093.3,41.6,10派13.4,08-21
12,002898,赛隆药业,0.26,-38.72,1.31,22.82,0.48,2819.08,-38.55,,08-21
13,300697,电工合金,,,1.92,27.85,2.67,5596.31,29.12,,08-16
14,002896,中大力德,,,46.6,16.64,7.32,3539.91,1.23,,08-16
15,603527,众源新材,0.41,105.0,,14.97,0.89,3716.72,105.37,,08-16
16,603500,祥和实业,,,,26.88,,4941.15,35.96,,08-15
17,603183,建研院,0.63,5.0,27.54,20.74,5.24,3768.97,4.18,,08-15
18,300699,光威复材,0.18,-33.33,3.76,5.05,1.6,5101.99,-31.53,,08-15
19,300698,万马科技,0.05,-200.0,1.84,5.61,0.29,503.72,-318.87,,08-14
20,603079,圣达生物,0.73,-24.74,,14.45,0.57,4378.51,-19.8,,08-09
21,300696,爱乐达,0.69,72.5,3.25,22.94,0.47,3385.31,90.27,,08-09
22,603813,原尚股份,0.7,62.79,3.37,23.37,0.96,4225.35,63.21,,08-08
23,603127,昭衍新药,0.8,122.22,2.59,34.91,1.34,4899.62,119.83,,08-07
24,300695,兆丰股份,2.0,92.31,9.14,24.6,1.87,10011.17,93.44,,08-07
25,002895,川恒股份,,,,3.97,,5184.84,-95.18,,08-07
26,002893,华通热力,0.5,,2.52,21.65,0.81,4472.46,21.76,,08-07
