,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,601377,兴业证券,,,,,,8401.13,,,08-05
1,600581,八一钢铁,,,,,,589.92,,,07-29
2,600355,精伦电子,,,,49.87,,3436.52,,,05-27
3,601857,中国石油,,,,,,1527500.0,-48.82,,04-22
4,600598,北大荒,,,1.28,28.54,,49292.37,,,03-12
5,600350,山东高速,,,,,,35374.93,,,02-26
6,600317,营口港,,,,,,4760.87,,,01-26
7,600509,天富能源,,,,,,3203.72,,,01-24
8,600583,海油工程,,,,,,7284.95,,,01-17
9,600379,宝光股份,,,0.98,,,1570.57,,,01-11
10,600548,深高速,,,,7.5,0.16,29383.8,,,12-20
11,600362,江西铜业,,,1.56,0.26,0.11,1002.44,,,12-19
12,600520,中发科技,,,1.05,,,357.23,,,12-17
13,600523,贵航股份,,,0.73,23.19,,2259.78,,,12-08
14,600331,宏达股份,,,1.97,,,4068.51,,,12-04
15,600391,航发科技,,,0.9,11.39,,949.92,,,11-27
16,600567,山鹰纸业,,,,15.33,,1179.94,,,11-20
17,600011,华能国际,,,3.47,10.2,0.79,187548.11,,,11-13
18,600361,华联综超,,,1.0,6.91,,416.97,,,11-02
19,600596,新安股份,,,1.67,,,779.43,64.0,,08-31
20,600508,上海能源,,,,,,9837.16,,,08-29
21,600322,天房发展,,,1.55,,,5683.77,,,08-24
22,600498,烽火通信,,,,,,9063.47,,,08-23
23,600566,济川药业,,,,9.93,,1062.79,,,08-16
24,600569,安阳钢铁,,,2.21,11.96,,29636.33,,,08-15
25,600556,ST慧球,,,1.33,5.68,,149.93,,,08-02
26,600028,中国石化,,,,,,3700.0,,,07-31
27,600539,狮头股份,,,,,,2038.37,,,07-28
28,600599,熊猫金控,,,0.58,,,863.07,,,07-27
29,600385,山东金泰,,,2.34,,,1201.49,,,07-18
30,600311,荣华实业,,,1.54,,,2397.3,,,06-20
31,600488,天药股份,,,,,,1235.53,,,06-18
32,600372,中航电子,,,,,,5933.35,,,06-16
33,600530,交大昂立,,,1.13,29.92,,5123.28,,,06-14
34,600419,天润乳业,,,,,,803.81,,,06-13
35,600468,百利电气,,,1.0,,,1450.33,,,06-09
36,600589,广东榕泰,,,1.28,,,3294.23,,,06-07
37,600395,盘江股份,,,1.07,13.67,,3850.08,-30.19,,05-26
38,600329,中新药业,,,3.09,15.05,,14697.9,,,05-25
39,600501,航天晨光,,,1.13,,,2747.83,,,05-22
40,600568,中珠医疗,,,1.55,17.73,,955.9,,,05-12
41,600588,用友网络,,,,,,2191.58,,,05-12
42,600321,国栋建设,,,,,,5107.7,,,05-10
43,600380,健康元,,,,,,5861.43,-30.88,,04-30
44,600528,中铁工业,,,,22.34,,10061.79,,,04-26
45,600381,青海春天,,,1.25,,,972.41,,,04-13
46,600396,金山股份,,,,,,434.91,,,03-23
47,600367,红星发展,,,,,,2548.87,9.78,,03-15
48,600518,康美药业,,,,,,1267.34,60.02,,03-13
49,600393,粤泰股份,,,2.92,,,1643.25,-70.88,,03-13
50,600360,华微电子,,,,21.97,,1485.39,114.06,,03-10
51,600363,联创光电,,,,,,1726.77,-1.23,,03-07
52,600010,包钢股份,,,1.0,,,24162.2,-6.79,,03-03
53,600250,南纺股份,,,,,,1890.06,-2.24,,02-28
54,600335,国机汽车,,,,,,1981.5,24.09,,02-23
55,600386,北巴传媒,,,,,,4874.07,79.6,,02-10
56,600305,恒顺醋业,,,,,,1898.9,-3.41,,01-31
57,600319,亚星化学,,,1.24,,,3652.56,52.79,,01-28
58,600033,福建高速,,,,,,3682.34,13751.24,,01-20
59,600332,白云山,,,,,,12370.14,10.91,,01-20
60,600037,歌华有线,,,,,,5672.97,-34.31,,01-15
61,600313,农发种业,,,,,,4290.1,-12.3,,01-13
62,600330,天通股份,,,,,,2513.41,10.14,,01-13
63,600383,金地集团,,,1.81,30.76,,6245.26,7.53,,01-11
64,600377,宁沪高速,,,,,0.17,54277.49,72.81,,01-11
65,600376,首开股份,,,2.6,,,1864.9,69.83,,01-11
66,600390,五矿资本,,,,,,2172.35,72.03,,01-10
67,600365,通葡股份,,,,,,1662.14,72.81,,01-10
68,600550,保变电气,,,,,,4356.32,50.61,,01-10
69,600378,天科股份,,,,,,1864.29,33.4,,01-06
70,600389,江山股份,,,,,,2132.76,118.04,,01-05
71,600382,广东明珠,,,,,,1543.76,19.07,,01-02
72,601998,中信银行,,,,,,141900.0,,,12-31
73,600369,西南证券,,,,,,1364.01,-34.67,,12-30
74,600400,红豆股份,,,1.01,,,3576.89,55.3,,12-30
75,600309,万华化学,,,,,,2070.3,50.53,,12-30
76,600399,抚顺特钢,,,,,,6693.81,-38.88,,12-23
77,600398,海澜之家,,,,,,213.23,258.96,,12-23
78,600336,澳柯玛,,,,,,7124.45,122.52,,12-23
79,600338,西藏珠峰,,,,,,4381.41,-9.84,,12-22
80,600326,西藏天路,,,,,,1342.77,14.23,,12-21
81,600306,商业城,,,,,,1573.97,-42.81,,12-21
82,600303,曙光股份,,,,,,843.86,1.75,,12-21
83,600339,中油工程,,,,,,2917.71,0.84,,12-20
84,600323,瀚蓝环境,,,,,,1952.97,279.85,,12-20
85,600356,恒丰纸业,,,1.88,,,3048.17,18.19,,12-18
86,600270,外运发展,,,,,,13681.3,98.43,,12-18
87,600345,长江通信,,,,,,2507.61,32.66,,12-16
88,600328,兰太实业,,,1.22,,,2504.09,2.87,,12-16
89,600368,五洲交通,,,,,,9232.88,78.87,,12-16
90,600307,酒钢宏兴,,,1.39,,,18414.48,16.81,,12-15
91,600016,民生银行,,,1.17,,,19812.69,16.58,,12-14
92,600388,龙净环保,,,,,,669.48,515.3,,12-12
93,600316,洪都航空,,,,,,2744.3,45.65,,12-08
94,600019,宝钢股份,,,1.41,,,123783.29,-45.02,,12-07
95,600242,中昌数据,,,,,,1995.03,-20.67,,12-02
96,600038,中直股份,,,,,,2069.26,165.19,,12-01
97,600318,新力金融,,,,,,2502.69,21.16,,11-30
98,600422,昆药集团,,,,,,2408.25,118.61,,11-30
99,600252,中恒集团,,,,,,2532.04,13.93,,11-25
100,600241,时代万恒,,,,,,2928.49,6.42,,11-23
101,600337,美克家居,,,,,,2407.63,78.93,,11-22
102,600302,标准股份,,,,,,1628.25,-35.42,,11-21
103,600333,长春燃气,,,,,,1920.56,1199.71,,11-18
104,600243,青海华鼎,,,1.44,,,1396.66,52.59,,11-15
105,600290,华仪电气,,,1.29,,,154.47,-85.48,,11-01
106,600288,大恒科技,,,,,,1936.48,109.03,,10-31
107,600276,恒瑞医药,,,,,,4323.0,5.26,,10-13
108,600285,羚锐制药,,,,,,2395.47,4.9,,10-13
109,601988,中国银行,,,,,,566500.0,-39.33,,10-13
110,600283,钱江水利,,,,,,5620.14,40.04,,10-13
111,600366,宁波韵升,,,,,,3572.11,48.25,,10-10
112,600308,华泰股份,,,,,,6359.37,35.92,,09-23
113,000155,*ST川化,,,,,,9209.72,-18.69,,09-21
114,600280,中央商场,,,2.28,,,633.97,-75.13,,09-21
115,000159,国际实业,,,,,,1526.91,-33.35,,09-21
116,000972,*ST中基,,,,,,2228.54,364.45,,09-19
117,600246,万通地产,,,,,,2022.49,-8.84,,09-16
118,600358,国旅联合,,,,,,2433.44,30.76,,09-16
119,000153,丰原药业,,,,,,769.33,72.09,,09-15
120,600282,南钢股份,,,,,,13701.36,4.11,,09-14
121,600293,三峡新材,,,1.5,,,4280.63,32.9,,09-14
122,600287,江苏舜天,,,,,,4862.61,-0.25,,08-26
123,000156,华数传媒,,,1.93,,,903.96,-32.75,,08-16
124,600265,ST景谷,,,,,,1789.74,18.85,,08-15
125,600298,安琪酵母,,,,,,3077.86,54.4,,08-12
126,000151,中成股份,,,,,,4777.02,2.64,,08-10
127,000997,新大陆,,,,,,2734.08,66.46,,08-03
128,600275,*ST昌鱼,,,0.93,,,4750.93,123.83,,08-02
129,000995,皇台酒业,,,,,,2451.76,17.3,,08-02
130,000150,宜华健康,,,,,,3216.76,22.73,,08-02
131,000099,中信海直,,,,,,3816.32,3.43,,07-26
132,600279,重庆港九,,,,,,1873.01,-17.7,,07-26
133,000993,闽东电力,,,,,,4885.0,-6.5,,07-26
134,600291,西水股份,,,,,,1358.57,-14.77,,07-26
135,000985,大庆华科,,,,,,3183.91,73.58,,07-21
136,000983,西山煤电,,,,,,15868.05,-17.13,,07-21
137,600267,海正药业,,,,,,4730.37,-9.99,,07-20
138,600277,亿利洁能,,,,,,2822.25,141.2,,07-20
139,000096,广聚能源,,,,,,3663.51,-17.53,,07-19
140,000158,常山股份,,,1.47,,,2818.83,-21.77,,07-19
141,600261,阳光照明,,,,,,2008.83,12.3,,07-15
142,600289,亿阳信通,,,,,,2813.67,159.99,,07-15
143,000996,中国中期,,,,,,1733.7,23.58,,07-13
144,000987,越秀金控,,,,,,4482.64,-9.07,,07-13
145,600312,平高电气,,,,,,2950.69,49.03,,07-09
146,600278,东方创业,,,,,,5247.93,26.31,,07-07
147,000982,*ST中绒,,,,,,1232.66,48.05,,07-01
148,600260,凯乐科技,,,,,,3644.18,35.03,,07-01
149,600130,波导股份,,,,,,4569.93,8.3,,07-01
150,000990,诚志股份,,,,,,2326.01,15.11,,07-01
151,600300,维维股份,,,,,,10515.37,17.67,,06-24
152,600262,北方股份,,,,,,2827.11,4.15,,06-24
153,000989,九芝堂,,,,,,2217.28,17.45,,06-23
154,600240,华业资本,,,,,,2998.99,-13.82,,06-23
155,000981,银亿股份,,,,,,3597.0,55.77,,06-17
156,000968,蓝焰控股,,,,,,4875.3,15.52,,06-17
157,600248,延长化建,,,,,,2522.43,6.36,,06-17
158,000980,众泰汽车,,,,,,3861.51,62.43,,06-10
159,000979,中弘股份,,,1.08,,,1779.07,42.44,,06-10
160,600235,民丰特纸,,,,,,4067.52,-8.71,,06-10
161,600234,ST山水,,,,,,1134.85,-21.9,,06-10
162,600257,大湖股份,,,,,,963.92,215.52,,06-07
163,600233,圆通速递,,,,,,2039.34,31.55,,06-03
164,000988,华工科技,,,1.25,,,2221.26,20.38,,06-03
165,000975,银泰资源,,,,,,2399.37,-48.68,,06-03
166,600237,铜峰电子,,,,,,2120.52,46.01,,06-03
167,000977,浪潮信息,,,,,,3344.17,-21.56,,06-03
168,000998,隆平高科,,,,,,2627.18,38.6,,05-29
169,600258,首旅酒店,,,,,,4111.69,-29.35,,05-27
170,000969,安泰科技,,,,,,3633.85,5.42,,05-24
171,000973,佛塑科技,,,,,,6024.85,3.88,,05-20
