,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,600239,云南城投,,,1.82,,,-76.09,-188.86,,07-13
1,600615,丰华股份,,,1.4,,,-181.11,-66.37,,05-22
2,000683,远兴能源,,,0.97,-4.42,,-2013.81,225.5,,05-15
3,600109,国金证券,,,2.78,,,355.64,49.71,,04-30
4,600586,金晶科技,,,4.14,,,1211.81,140.3,,04-30
5,600202,哈空调,,,1.51,,,-385.77,-626.79,,04-30
6,600603,广汇物流,,,-3.18,,,108.56,-117.38,,04-30
7,600221,海航控股,,,1.6,,,5182.94,56.48,,04-30
8,600620,天宸股份,,,1.52,,,111.51,-94.53,,04-30
9,000999,华润三九,,,2.99,,,1673.16,-17.29,,04-30
10,000592,平潭发展,,,0.03,,,-457.21,-1841.7,,04-30
11,600767,*ST运盛,,,1.2,,,-437.52,-331.39,,04-30
12,600155,宝硕股份,,,2.18,,,955.51,17.06,,04-30
13,600773,西藏城投,,,1.94,,,185.07,-153.06,,04-30
14,600068,葛洲坝,,,4.8,,,622.97,-37.04,,04-30
15,600844,*ST丹科,,,1.42,,,-974.0,-174.32,,04-30
16,600862,中航高科,,,0.4,,,-540.22,-65.18,,04-30
17,600895,张江高科,,,2.03,,,1219.48,26.82,,04-30
18,000927,一汽夏利,,,1.67,,,1318.48,-76.29,,04-30
19,600307,酒钢宏兴,,,4.21,,,22029.71,97.48,,04-30
20,600755,厦门国贸,,,4.06,,,1657.33,55.88,,04-30
21,600028,中国石化,,,1.96,,,743000.0,27.82,,04-30
22,600796,钱江生化,,,3.36,,,828.56,63.97,,04-30
23,600090,同济堂,,,-2.45,,,-987.41,11.4,,04-30
24,600568,中珠医疗,,,6.29,,,167.47,-33.36,,04-30
25,000011,深物业A,,,0.88,,,11.81,64.76,,04-30
26,600257,大湖股份,,,6.41,,,763.85,71.25,,04-30
27,000509,华塑控股,,,1.57,,,403.31,-218.61,,04-30
28,000977,浪潮信息,,,4.05,,,210.25,-42.58,,04-30
29,600393,粤泰股份,,,2.35,,,415.54,1525.4,,04-30
30,600035,楚天高速,,,2.18,,,4086.58,30.99,,04-30
31,000409,山东地矿,,,0.56,,,-158.85,-58.63,,04-30
32,600698,湖南天雁,,,0.37,,,218.29,-229.36,,04-30
33,600015,华夏银行,,,2.54,,,26692.47,,,04-30
34,600050,中国联通,,,2.03,,,78225.79,19.32,,04-30
35,600807,天业股份,,,0.54,,,-1059.52,-8.1,,04-30
36,600824,益民集团,,,3.82,,,1560.29,25.34,,04-30
37,600083,博信股份,,,0.08,,,31.99,-51.44,,04-30
38,600522,中天科技,,,2.71,,,152.83,-4.51,,04-30
39,600894,广日股份,,,2.85,,,10618.77,341.79,,04-30
40,600613,神奇制药,,,1.09,,,-831.49,61.84,,04-30
41,600287,江苏舜天,,,3.89,,,2430.96,26.41,,04-30
42,600721,百花村,,,1.52,,,594.95,60.66,,04-30
43,600528,中铁工业,,,4.39,,,1848.23,0.25,,04-30
44,000029,深深房A,,,1.11,,,-1825.76,-23.64,,04-30
45,000931,中关村,,,1.3,,,-2519.23,-36.51,,04-30
46,600329,中新药业,,,4.38,,,2419.9,-11.75,,04-30
47,600369,西南证券,,,2.81,,,-1851.11,-2332.95,,04-30
48,600007,中国国贸,,,3.12,,,5085.2,0.01,,04-30
49,600095,哈高科,,,2.29,,,-350.51,284.66,,04-30
50,600871,石化油服,,,2.29,,,11633.5,84.52,,04-30
51,600130,波导股份,,,8.27,,,5050.59,2.97,,04-30
52,600555,海航创新,,,5.15,,,1504.71,-53.41,,04-30
53,000880,潍柴重机,,,1.78,,,88.71,28.88,,04-30
54,600241,时代万恒,,,4.11,,,518.51,21.49,,04-30
55,600643,爱建集团,,,3.37,,,2477.29,-311.79,,04-30
