,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,000821,京山轻机,,,,,,4438.31,,,06-24
1,000812,陕西金叶,,,,,,1121.36,,,06-19
2,000065,北方国际,,,,,,495.74,,,06-05
3,000810,创维数字,,,,,,541.44,,,05-29
4,000803,*ST金宇,,,,,,644.47,,,05-28
5,000813,德展健康,,,,,,1584.06,,,05-15
6,000883,湖北能源,,,,,,3001.84,,,05-15
7,600125,铁龙物流,,,,,,1277.91,,,05-07
8,600127,金健米业,,,,,,1105.17,,,05-04
9,000801,四川九洲,,,,,,1338.82,,,05-04
10,600131,岷江水电,,,,,,1123.68,,,04-01
11,000880,潍柴重机,,,,,,1899.02,,,03-31
12,000790,泰合健康,,,,,,1936.48,,,03-25
13,000876,新希望,,,,,,2726.25,,,02-10
14,000798,中水渔业,,,1.49,,,878.7,,,02-10
15,600133,东湖高新,,,,,,1460.71,,,02-02
16,000886,海南高速,,,,,,7467.11,,,01-22
17,600119,长江投资,,,,,,1407.72,,,01-12
18,000826,启迪桑德,,,1.82,,,1650.42,,,01-12
19,000802,北京文化,,,,,,1203.08,,,01-05
20,600121,*ST郑煤,,,1.8,,,7252.08,,,01-05
21,000889,茂业通信,,,,,,738.96,,,12-17
22,000898,鞍钢股份,,,,,,24826.5,,,12-10
23,000829,天音控股,,,,,,346.1,,,11-28
24,600120,浙江东方,,,2.37,,,1419.52,,,11-28
25,000899,赣能股份,,,,,,3208.97,,,11-24
26,600104,上汽集团,,,,,,27220.07,,,11-22
27,000063,中兴通讯,,,,,,4101.36,,,11-14
28,600107,美尔雅,,,,,,4617.1,,,11-04
29,600132,重庆啤酒,,,,,,733.8,,,10-28
30,600129,太极集团,,,,,,3769.79,,,10-18
31,000818,方大化工,,,,,,4368.97,,,10-13
32,000791,甘肃电投,,,,,,451.44,,,10-10
33,000823,超声电子,,,,,,1605.13,,,10-06
34,600105,永鼎股份,,,,,,2898.54,,,09-25
35,000863,三湘印象,,,1.11,,,553.99,,,09-22
36,000869,张裕A,,,,,,3162.3,,,09-19
37,000069,华侨城A,,,,,,1281.93,,,09-08
38,000792,盐湖股份,,,,,,1328.76,,,09-01
39,600741,华域汽车,,,2.09,,,2267.82,215.89,,08-31
40,600730,中国高科,,,1.83,,,4055.91,764.96,,08-31
41,600615,丰华股份,,,2.57,,,603.6,-59.49,,08-31
42,600705,中航资本,,,2.16,,,1815.0,10.87,,08-31
43,600711,盛屯矿业,,,1.77,,,-492.6,-195.92,,08-30
44,000669,金鸿控股,,,2.64,,,-1971.47,-362.13,,08-30
45,000735,罗牛山,,,2.71,,,2610.1,,,08-30
46,600687,刚泰控股,,,1.96,,,659.84,122.63,,08-30
47,000037,深南电A,,,3.09,,,5992.65,150.22,10转8,08-30
48,000410,*ST沈机,,,3.11,,,676.29,-71.33,,08-30
49,600835,上海机电,,,3.58,,,1095.71,-78.58,,08-30
50,600855,航天长峰,,,1.54,,,-2329.04,-4454.92,,08-30
51,000503,海虹控股,,,1.81,,,-4950.58,-34532.24,,08-30
52,000566,海南海药,,,2.81,,,-2882.23,-260.34,,08-30
53,600708,光明地产,,,2.97,,,2272.81,-8.48,,08-30
54,000816,智慧农业,,,1.66,,,3154.48,,,08-30
55,000005,世纪星源,,,2.03,,,-7254.62,-383.41,,08-30
56,000502,绿景控股,,,2.84,,,2420.35,492.03,,08-30
57,000590,启迪古汉,,,1.62,,,323.49,-12.5,,08-30
58,600822,上海物贸,,,1.65,,,554.5,-12.27,,08-30
59,600892,大晟文化,,,1.4,,,-204.72,-628.61,,08-30
60,600072,中船科技,,,3.44,,,2925.41,,,08-30
61,000034,神州数码,,,2.19,,,71.2,-99.01,,08-30
62,000513,丽珠集团,,,3.96,,,2557.11,-40.7,,08-30
63,000570,苏常柴A,,,3.93,,,13945.14,10.68,,08-30
64,000413,东旭光电,,,2.41,,,-1160.69,-117.41,,08-30
65,000600,建投能源,,,1.48,,,1429.04,60.66,,08-30
66,600831,广电网络,,,0.43,,,-354.22,-90.6,,08-30
67,000758,中色股份,,,4.49,,,4197.15,,,08-30
68,600873,梅花生物,,,2.48,,,414.22,-66.63,,08-30
69,000008,神州高铁,,,1.98,,,90.82,-110.9,,08-30
70,000046,泛海控股,,,1.97,,,345.34,-73.54,,08-30
71,000587,金洲慈航,,,1.44,,,1484.0,46.93,,08-30
72,000056,皇庭国际,,,2.52,,,1937.96,-37.15,,08-30
73,000511,*ST烯碳,,,2.13,,,-1437.12,-641.49,,08-30
74,000550,江铃汽车,,,1.97,,,2209.05,552.51,,08-30
75,600711,盛屯矿业,,,1.77,,,-492.6,-195.92,,08-30
76,000669,金鸿控股,,,2.64,,,-1971.47,-362.13,,08-30
77,000735,罗牛山,,,2.71,,,2610.1,,,08-30
78,600687,刚泰控股,,,1.96,,,659.84,122.63,,08-30
79,000037,深南电A,,,3.09,,,5992.65,150.22,10转8,08-30
80,000410,*ST沈机,,,3.11,,,676.29,-71.33,,08-30
81,000503,海虹控股,,,1.81,,,-4950.58,-34532.24,,08-30
82,600835,上海机电,,,3.58,,,1095.71,-78.58,,08-30
83,600855,航天长峰,,,1.54,,,-2329.04,-4454.92,,08-30
84,000566,海南海药,,,2.81,,,-2882.23,-260.34,,08-30
85,600708,光明地产,,,2.97,,,2272.81,-8.48,,08-30
86,000816,智慧农业,,,1.66,,,3154.48,,,08-30
87,000005,世纪星源,,,2.03,,,-7254.62,-383.41,,08-30
88,000502,绿景控股,,,2.84,,,2420.35,492.03,,08-30
89,000768,中航飞机,,,3.04,,,2465.64,,,08-29
90,600702,沱牌舍得,,,2.19,,,10567.41,77.38,,08-29
91,600751,天海投资,,,2.65,,,8777.82,71.63,,08-29
92,600320,振华重工,,,1.78,,,5695.02,,,08-29
