,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,601238,广汽集团,0.45,,,,,156963.24,,,04-02
1,601668,中国建筑,0.1,,,,,188733.2,,,12-11
2,601727,上海电气,0.13,,1.67,8.14,-0.06,159621.9,,,11-11
3,300077,国民技术,,,,,,1280.58,,,10-13
4,002504,*ST弘高,,,,,,1250.72,,,10-10
5,002529,海源机械,0.21,,,,,2541.02,,,10-09
6,002683,宏大爆破,,,,,,645.34,,,10-09
7,002371,北方华创,0.47,,,,,2300.57,,,10-09
8,601107,四川成渝,0.11,28.96,,,,29129.4,28.77,,09-29
9,601800,中国交建,,,,,,220000.0,,,09-26
10,002594,比亚迪,0.29,-75.63,,,,59566.4,-7.07,,09-25
11,002274,华昌化工,1.35,,6.52,23.22,1.52,20323.33,,,09-05
12,000620,新华联,-0.0,-212.5,0.01,,-0.0,-50.58,-292.79,,08-30
13,600198,大唐电信,0.02,-72.83,0.83,2.1,-0.45,768.86,-72.78,,08-30
14,600234,ST山水,-0.07,1320.0,-2.68,,0.01,-1020.29,1245.6,,08-30
15,600626,申达股份,0.14,-36.81,3.55,3.88,0.21,6651.28,-36.79,,08-30
16,600645,中源协和,0.06,-1036.51,0.33,19.9,0.16,1918.36,-1029.55,,08-30
17,600664,哈药股份,0.3,89.56,4.27,7.2,0.08,37667.37,85.9,,08-30
18,600733,S*ST前锋,0.02,-20.9,1.41,1.24,-0.16,313.82,-20.85,,08-30
19,000923,河北宣工,0.03,10.33,2.39,1.33,0.04,709.62,45.31,,08-30
20,600007,中国国贸,0.2,33.33,4.04,5.0,0.25,20333.01,35.61,,08-30
21,600428,中远海特,1.41,161.11,6.06,24.87,1.55,92649.48,161.23,10派2送10,08-30
22,000600,建投能源,0.1,-68.06,3.49,2.83,0.32,8236.94,-57.9,10派0.12送1,08-30
23,600168,武汉控股,0.08,0.0,3.36,2.4,0.02,3546.79,-4.39,,08-30
24,600614,鹏起科技,0.1,-55.37,0.55,20.34,0.93,2488.47,-24.03,,08-30
25,000863,三湘印象,0.33,-294.12,-5.65,,-0.05,5716.36,-294.99,,08-30
26,000607,华媒控股,0.01,-106.3,1.18,0.8,0.19,458.59,-105.92,,08-30
27,600191,华资实业,-0.12,33.33,3.8,-2.5,0.03,-5614.31,97.06,,08-30
28,000036,华联控股,-0.05,-266.67,1.39,-3.31,-0.04,-5392.37,-270.56,,08-30
29,600743,华远地产,0.02,-668.75,,1.43,,57.04,-157.2,,08-30
30,600760,中航黑豹,0.01,-455.56,1.67,0.77,-0.0,350.3,-455.35,,08-30
31,000593,大通燃气,0.02,-19.23,0.92,2.24,0.04,462.81,-20.0,,08-30
32,600556,ST慧球,-0.16,26.75,1.28,-11.71,-0.02,-4848.94,26.71,,08-30
33,601390,中国中铁,0.09,-18.18,2.66,3.36,-0.17,188352.8,36.8,,08-30
34,000856,冀东装备,-0.2,227.87,0.82,-21.36,-0.09,-4451.04,222.45,,08-30
35,600716,凤凰股份,-0.05,-579.17,0.75,-5.99,0.21,-2565.44,-580.39,,08-30
36,600894,广日股份,0.09,193.33,2.07,4.31,-0.29,6680.26,210.89,,08-30
