,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
30,002025,航天电器,,,1.2,,,708.12,,,07-06
31,002024,苏宁云商,,,1.43,32.83,,2525.29,,,07-02
32,002023,海特高新,,,1.54,33.75,,2423.08,,,07-01
33,002022,科华生物,,,2.73,37.69,,2618.0,,10派3.7送0.716666转0.95,06-30
34,002021,中捷资源,,,1.09,44.48,,2351.56,,,06-25
35,600482,中国动力,,,,14.43,,3473.01,,,06-24
36,002020,京新药业,,,1.36,43.61,,997.25,,,06-24
37,002019,亿帆医药,,,2.39,61.98,,2472.14,,10转1,06-23
38,600965,福成股份,,,1.2,18.26,,3492.91,,,06-23
39,002018,华信国际,,,1.17,34.19,,1163.07,,10派0.113219送23.73,06-22
40,002017,东信和平,,,1.66,119.87,,6959.58,,10派1送4,06-21
41,002016,世荣兆业,,,1.24,38.54,,1202.44,,10送3.4,06-18
42,002015,霞客环保,,,1.68,22.91,,948.45,,,06-17
43,600984,建设机械,,,1.51,,,2461.5,,,06-17
44,600982,宁波热电,,,1.0,16.3,,2178.69,36.22,,06-16
45,002014,永新股份,,,1.07,25.9,,2127.03,,10派2.5,06-16
46,002013,中航机电,,,1.86,19.78,,1005.02,,10派2,06-15
47,002012,凯恩股份,,,1.85,37.0,,2476.22,,,06-14
48,002011,盾安环境,,,1.01,33.78,,1255.87,,,06-11
49,002010,传化智联,,,1.19,35.13,,2134.01,,10派0.5,06-10
50,600981,汇鸿集团,,,1.82,10.88,,3804.02,,,06-10
51,002009,天奇股份,,,1.44,28.65,,1149.22,,,06-09
52,600022,山东钢铁,,,1.57,,,24753.49,,,06-09
53,002008,大族激光,,,1.25,51.42,,2555.65,,,06-08
54,002007,华兰生物,,,1.44,28.12,,1544.96,,,06-07
55,002006,精功科技,,,1.19,21.88,,1219.62,,,06-04
56,002005,德豪润达,,,1.32,59.76,,4618.34,,,06-03
57,600143,金发科技,,,1.16,21.2,,2889.38,,,06-03
58,600962,国投中鲁,,,1.15,23.04,,2444.44,,,06-02
59,002004,华邦健康,,,1.33,45.86,,3110.84,,10派1.2,06-02
60,002003,伟星股份,,,1.39,,,1398.66,,,06-01
61,002002,鸿达兴业,,,1.37,31.4,,2297.97,,,05-31
62,002001,新和成,,,2.64,19.91,,4227.61,,,05-28
63,600420,现代制药,,,1.36,23.67,,1457.51,,,05-27
64,600995,文山电力,,,2.45,17.76,,2055.3,,,05-26
65,600975,新五丰,,,1.61,,,2648.6,,,05-20
66,600966,博汇纸业,,,1.95,27.61,,5208.4,,,05-19
67,600421,仰帆控股,,,1.42,21.56,,2513.43,,,05-18
68,600997,开滦股份,,,1.6,,,9314.06,,,05-13
69,600461,洪城水业,,,0.25,,0.72,2453.9,,,05-12
70,600483,福能股份,,,2.49,8.87,,2478.46,,,05-11
71,600495,晋西车轴,,,,14.42,,1504.56,,,04-29
72,600963,岳阳林纸,,,2.18,29.78,,5777.04,,,04-28
73,600491,龙元建设,,,3.43,,,4858.32,,,04-27
74,600967,内蒙一机,,,1.45,17.02,,2064.58,,,04-21
75,600993,马应龙,,,4.38,20.61,,2754.32,,,04-20
76,600992,贵绳股份,,,1.58,23.69,,4004.87,,,04-19
77,600980,北矿科技,,,1.5,26.23,,2192.33,,,04-15
78,600551,时代出版,,,1.55,12.91,-0.2,173.42,-79.01,,04-15
79,600114,东睦股份,,,1.13,28.75,,2186.27,,,04-14
80,600990,四创电子,,,1.8,,,1219.03,,,04-13
81,600985,雷鸣科化,,,1.77,16.1,,1350.03,,,04-08
82,600410,华胜天成,,,1.56,58.69,,5006.45,,,04-07
83,600986,科达股份,,,2.74,,,4920.06,54.51,,04-06
84,600497,驰宏锌锗,,,1.82,14.97,,2275.33,,,03-31
85,000837,秦川机床,,,1.89,7.77,,3043.01,-23.41,10派0.25,03-30
86,600976,健民集团,,,5.3,10.28,,2167.25,,,03-30
87,600123,兰花科创,,,2.2,4.83,0.79,3960.58,379.05,10派0.6,03-26
88,600562,国睿科技,,,1.58,21.08,0.33,1955.6,2.7,,03-26
89,600250,南纺股份,,,4.79,,-2.46,4137.25,8.24,10派1.5,03-25
90,000900,现代投资,,,6.18,7.18,0.79,17514.55,17.49,10派1.6,03-25
91,600988,赤峰黄金,,,1.7,44.18,,3106.03,,,03-25
92,600572,康恩贝,,,1.83,26.71,,4232.89,17.8,,03-24
93,600785,新华百货,,,4.42,11.75,0.56,3571.49,2.67,10派1,03-24
94,600969,郴电国际,,,1.64,12.22,,2613.8,,,03-23
95,600622,嘉宝集团,,,1.33,-25.79,0.04,-14963.79,68.03,,03-20
96,000889,茂业通信,,,2.42,9.42,-0.72,6490.77,13.71,10派0.3,03-19
97,600301,ST南化,,,2.83,4.33,0.26,2293.6,-42.97,10派1,03-18
98,600960,渤海活塞,,,2.3,,,2303.17,,,03-18
99,600467,好当家,,,1.63,21.24,,3892.97,,,03-16
100,600405,动力源,,,1.46,31.85,,2272.5,,,03-12
101,600455,博通股份,,,1.3,22.06,0.05,1047.01,,,03-09
102,600543,莫高股份,,,1.69,18.35,,2337.0,,,03-04
103,600594,益佰制药,,,1.76,52.62,,3405.46,,,03-03
104,600463,空港股份,,,1.33,24.1,,2864.28,,,02-27
105,600284,浦东建设,,,1.42,19.01,,3692.14,,,02-25
106,600479,千金药业,,,3.56,27.1,,3448.84,,,02-21
107,600035,楚天高速,,,1.63,7.94,,8334.97,,,02-19
108,600470,六国化工,,,1.98,12.9,,2281.71,,,02-14
109,600452,涪陵电力,,,1.61,13.05,,2295.93,,,02-12
110,600438,通威股份,,,1.54,35.01,,5133.08,102.7,,02-11
111,600493,凤竹纺织,,,1.16,18.72,,2286.43,52.81,,02-06
112,600325,华发股份,,,2.38,14.64,,4960.51,,,02-05
113,600444,国机通用,,,1.27,22.0,,1006.82,,,01-30
114,600387,海越股份,,,1.63,12.88,,2719.01,,,01-16
115,000100,TCL集团,,,3.07,,,29197.0,22.61,,01-05
116,600249,两面针,,,3.8,20.52,,6406.73,71.72,,12-29
117,600354,敦煌种业,,,1.83,11.95,,2332.01,0.82,,12-24
118,600540,*ST新赛,,,1.67,24.17,,4394.57,-11.87,,12-16
119,600340,华夏幸福,,,1.36,30.48,0.14,2157.6,49.64,,12-10
120,600446,金证股份,,,1.11,44.88,,3001.66,16.46,,12-04
121,600570,恒生电子,,,1.72,,,2791.2,22.76,,11-26
122,600476,湘邮科技,,,1.59,12.44,,1377.27,65.48,,11-20
123,600545,新疆城建,,,1.73,20.54,,3577.31,53.95,,11-13
124,600527,江南高纤,,,1.27,26.76,,1544.73,29.71,,11-07
125,600900,长江电力,,,,,,49359.14,-2.27,,10-28
126,600477,杭萧钢构,,,1.23,29.05,,1670.51,46.21,,10-21
127,600184,光电股份,,,1.91,20.82,,1442.53,41.05,,10-17
128,600021,上海电力,,,1.65,9.8,,44116.61,6.69,,10-09
129,600999,招商证券,,,,,,24220.74,,,09-30
130,601211,国泰君安,,,,,,35547.73,,,09-30
131,601688,华泰证券,,,,,,6618.15,,,09-25
132,002736,国信证券,,,,,,44959.11,,,09-25
133,600469,风神股份,,,1.62,12.14,,3683.29,240.35,,09-24
134,600406,国电南瑞,,,1.51,,0.47,3037.2,127.16,,09-19
135,600517,置信电气,,,1.45,24.26,0.46,1722.76,10.72,,09-15
136,600403,*ST大有,,,1.64,36.07,,1362.3,-5.29,,09-12
137,600507,方大特钢,,,1.62,21.45,0.63,2971.7,46.96,,09-11
138,600401,*ST海润,,,1.46,26.55,,1579.36,102.11,,09-05
139,600958,东方证券,,,,,,6489.58,,,09-04
140,600478,科力远,,,1.1,9.23,,814.34,4.14,,08-29
141,600429,三元股份,,,1.06,11.19,,5882.46,1.69,,08-26
142,600015,华夏银行,,,0.84,,,64025.89,66.93,,08-22
143,600432,*ST吉恩,,,1.21,,,2329.24,-32.33,,08-18
144,600462,九有股份,,,3.42,9.2,,3096.27,-2.65,,08-15
145,600449,宁夏建材,,,1.85,,,2497.33,-13.16,,08-11
146,600547,山东黄金,,,1.81,,,2615.63,-1.79,,08-08
147,601377,兴业证券,,,,,,1500.86,-92.52,,08-05
148,600487,亨通光电,,,1.8,40.87,,7032.69,58.58,,08-04
149,600348,阳泉煤业,,,1.7,19.05,,11368.75,8.48,,08-01
150,600480,凌云股份,,,1.05,15.78,,2985.64,54.98,,07-28
151,600489,中金黄金,,,1.66,11.95,,3491.62,14.68,,07-25
152,601998,中信银行,,,,,,94553.1,2.33,,07-25
153,600020,中原高速,,,1.87,19.5,,25595.2,206.13,,07-21
154,600485,信威集团,,,1.77,45.46,,2307.47,40.39,,07-18
155,600352,浙江龙盛,,,1.48,22.37,,5620.77,57.68,,07-14
156,600546,山煤国际,,,1.51,29.65,0.07,2737.33,178.79,,07-11
157,600029,南方航空,,,2.48,5.39,,41704.8,-22.14,,07-07
158,600439,瑞贝卡,,,1.6,,-0.1,2593.97,17.63,,07-05
159,600425,*ST青松,,,1.55,13.29,0.29,2658.7,15.19,,07-04
160,600475,华光股份,,,1.57,,,2592.89,48.69,,07-01
161,600423,*ST柳化,,,1.69,25.45,,3002.25,20.31,,06-27
162,601169,北京银行,,,2.02,,,59834.31,,,06-26
163,002142,宁波银行,,,,,,1899.78,,,06-26
164,601328,交通银行,,,,,,190861.29,,,06-17
165,600435,北方导航,,,1.91,27.4,,2444.61,100.8,,06-16
166,600433,冠豪高新,,,1.34,,,2500.53,32.75,,06-14
167,600031,三一重工,,,1.45,,0.58,9124.61,52.2,,06-13
168,600436,片仔癀,,,1.46,36.3,0.66,5216.22,4.21,,06-11
169,600273,嘉化能源,,,1.08,20.38,,2589.87,3.87,,06-09
170,600490,鹏欣资源,,,1.81,19.47,,1528.51,29.37,,06-06
171,600251,冠农股份,,,1.57,,0.4,2055.85,46.51,,06-04
172,600409,三友化工,,,1.51,18.98,0.47,7214.76,-7.02,,05-30
173,601318,中国平安,,,2.79,,13.61,176092.68,37.36,,05-28
174,000656,金科股份,,,1.41,-5.47,-0.07,-1632.01,-788.51,,05-27
175,600392,盛和资源,,,1.09,37.58,0.17,1837.18,76.47,,05-24
176,600584,长电科技,,,1.41,29.52,,4623.18,36.39,,05-14
177,600459,贵研铂业,,,1.77,18.87,0.33,1560.58,9.91,,04-30
178,601788,光大证券,,,,,,4002.56,,,04-30
179,000166,申万宏源,,,,,,14924.64,,,04-29
180,601555,东吴证券,,,,,,2549.61,,,04-24
181,600004,白云机场,,,1.76,28.33,0.61,29679.02,50.84,,04-09
182,600481,双良节能,,,1.1,,0.28,7198.62,9.66,,04-02
183,600502,安徽水利,,,1.47,16.66,,1540.39,86.16,,03-26
184,600343,航天动力,,,1.23,16.19,0.12,2218.72,68.66,,03-19
185,600513,联环药业,,,1.74,22.01,0.37,1364.47,87.84,,03-14
186,600375,华菱星马,,,2.03,,1.18,3459.26,179.5,,03-12
187,600575,皖江物流,,,1.63,21.73,,2567.69,67.86,,03-08
188,600039,四川路桥,,,2.56,20.04,,6983.09,-20.62,,03-05
189,600271,航天信息,,,2.33,33.53,,7976.19,-47.31,,02-23
190,600460,士兰微,,,1.82,,0.43,3618.14,-46.94,,02-19
191,600370,三房巷,,,,18.77,1.05,3815.26,7.27,,02-14
192,600521,华海药业,,,1.11,49.68,,4261.01,24.05,,02-12
193,600573,惠泉啤酒,,,1.99,15.99,,6330.29,-25.82,,01-28
194,600576,万家文化,,,1.47,,,4212.11,8.03,,01-22
195,600408,安泰集团,,,1.42,19.62,0.43,4073.7,6.48,,01-15
196,600537,亿晶光电,,,1.4,24.0,0.24,3418.6,-3.39,,01-03
197,002673,西部证券,,,,,,4108.91,,,12-25
198,600538,国发股份,,,1.97,21.0,0.35,2459.42,57.57,,12-24
199,600012,皖通高速,,,2.05,8.7,,24811.93,38.07,,12-18
200,002500,山西证券,,,,,,8568.99,41.25,,12-18
201,600030,中信证券,0.3,-44.44,1.6,16.48,,63126.96,-44.11,,12-13
202,600512,腾达建设,,,1.45,18.7,0.09,2471.49,0.93,,12-06
203,600458,时代新材,,,1.44,26.25,0.09,1659.31,45.02,,11-29
204,600563,法拉电子,,,2.27,,,4023.12,10.19,,11-20
205,600525,长园集团,,,1.62,25.97,0.53,2795.79,15.08,,11-13
206,600511,国药股份,,,1.66,,-0.37,1985.62,41.94,,11-07
207,600353,旭光股份,,,2.66,17.0,,2157.97,13.84,,10-31
208,600549,厦门钨业,,,2.28,28.63,2.38,6132.43,72.25,,10-21
209,600552,凯盛科技,,,1.75,17.25,0.35,1386.79,18.58,,10-18
210,600571,信雅达,,,1.57,50.57,,2806.4,45.37,,10-14
211,600532,宏达矿业,,,1.81,18.96,,1563.52,19.07,,10-11
212,600559,老白干酒,,,1.48,,,2182.54,0.59,,10-09
213,600522,中天科技,,,1.36,22.08,0.55,3772.31,6.44,,09-27
214,000875,吉电股份,,,2.19,5.22,0.2,7341.16,-44.08,,09-21
215,600050,中国联通,,,1.66,7.3,,167051.99,7.58,,09-17
216,600499,科达洁能,,,2.09,41.47,0.46,2497.23,42.03,,09-13
217,600587,新华医疗,,,2.25,23.56,0.4,1864.19,58.62,,09-09
218,600351,亚宝药业,,,1.15,21.62,,1796.56,23.67,,09-06
219,600557,康缘药业,,,1.4,,,1831.82,60.39,,09-02
220,600560,金自天正,,,2.19,20.95,0.14,2113.33,24.89,,08-30
221,600371,万向德农,,,1.87,14.97,0.34,1562.48,9.57,,08-26
222,600577,精达股份,,,1.7,33.14,0.85,1984.43,36.96,,08-23
223,600516,方大炭素,,,2.29,20.02,-0.72,4995.19,103.0,,08-12
224,600535,天士力,,,1.71,,0.6,10287.14,29.35,,08-05
225,600581,八一钢铁,,,2.33,,,20942.51,73.09,,07-29
226,600597,光明乳业,,,1.08,28.0,,16290.66,56.29,,07-29
227,600586,金晶科技,,,2.38,36.88,0.11,4589.54,32.32,,07-26
228,600579,天华院,,,1.79,14.77,0.66,2959.05,16.39,10派0.3送1转1,07-23
229,600592,龙溪股份,,,2.02,16.02,0.26,2979.66,26.8,,07-18
230,600862,中航高科,,,2.57,-32.04,-2.03,-23827.27,-364.5,,07-18
231,600515,海航基础,,,1.84,10.0,0.32,2371.05,7.08,10派2,07-15
232,600531,豫光金铅,,,2.22,18.04,,3012.89,16.3,,07-11
233,600565,迪马股份,,,1.21,,0.14,4725.01,41.93,,07-08
234,600526,菲达环保,,,1.6,22.28,0.18,2141.45,45.59,,07-04
235,600416,湘电股份,,,1.91,18.73,0.4,3928.63,5.37,,07-01
236,600561,江西长运,,,1.74,20.44,0.89,2197.89,20.79,,06-27
237,600593,大连圣亚,,,1.17,29.61,,2313.29,2.34,,06-24
238,600503,华丽家族,,,1.72,28.95,,3040.02,22.27,,06-20
239,600590,泰豪科技,,,1.47,17.6,0.15,2217.74,64.5,,06-17
240,600397,安源煤业,,,1.65,22.13,0.53,4993.83,13.75,,06-13
241,600595,中孚实业,,,2.59,20.97,0.92,4190.08,37.32,,06-10
242,600327,大东方,,,1.62,31.81,1.12,3234.65,12.78,,06-06
243,600426,华鲁恒升,,,1.62,18.18,,3357.48,-2.35,,06-03
244,600510,黑牡丹,,,2.07,30.31,0.74,8704.93,38.88,,05-30
245,600355,精伦电子,,,2.01,58.46,1.03,8352.73,37.72,,05-27
246,600580,卧龙电气,,,1.59,29.92,0.54,3066.5,15.06,,05-18
247,600496,精工钢构,,,1.42,11.6,0.38,1265.63,-0.16,,05-17
248,600529,山东药玻,,,4.27,19.53,0.57,3879.73,27.4,10派2,05-15
249,600505,西昌电力,,,2.79,9.37,,2400.42,-6.24,,05-11
250,600026,中远海能,,,1.71,6.96,,35129.73,12.67,,05-09
251,000544,中原环保,,,0.18,-100.56,0.35,-9774.44,-1924.51,,04-30
252,000682,东方电子,,,0.6,11.48,0.04,6269.78,-86.74,,04-30
253,600615,丰华股份,,,3.58,,0.13,-4138.97,-2117.0,,04-30
254,600603,广汇物流,,,0.09,-2124.26,0.23,-36025.71,-9026.97,,04-30
255,000039,中集集团,,,7.04,23.67,4.68,54300.67,17.54,10派5送5,04-30
256,600784,鲁银投资,,,2.29,0.73,0.12,378.34,-91.21,10转1,04-30
257,600609,金杯汽车,,,1.42,-42.04,-0.01,-82503.87,-430.21,,04-30
258,000410,*ST沈机,,,2.63,1.9,0.16,1697.46,5.43,,04-30
259,600613,神奇制药,,,1.64,-16.55,-0.14,-4367.35,-751.4,,04-30
260,600759,洲际油气,,,-1.73,,0.07,114.44,-101.67,,04-30
261,000616,海航投资,,,3.25,3.41,-0.94,1490.51,-44.53,,04-30
262,000546,金圆股份,,,0.04,,-0.05,2258.54,-116.99,,04-30
263,000635,英力特,,,1.6,-107.49,-1.06,-19695.43,-783.21,,04-30
264,000545,金浦钛业,,,1.05,-7.06,-0.05,-1048.71,-315.24,,04-30
265,600859,王府井,,,3.88,1.59,0.21,2441.42,-19.96,10派0.5,04-30
266,600629,华建集团,,,-2.7,,0.08,-48947.8,1123.96,,04-30
267,600751,天海投资,,,2.32,2.35,0.08,2477.48,-69.88,,04-30
268,000557,西部创业,,,-1.66,,0.27,-39444.14,-194.44,,04-30
269,600853,龙建股份,,,1.32,-10.65,0.2,-7853.37,-58.94,,04-30
270,600137,浪莎股份,,,2.41,-12.37,-0.3,-1929.63,-220.23,,04-30
271,600176,中国巨石,,,2.16,0.31,-0.24,147.12,-96.84,,04-30
272,600745,闻泰科技,,,1.06,11.77,-0.05,736.54,-108.06,,04-30
273,000766,通化金马,,,1.05,-76.5,-1.65,-58412.47,-341.46,,04-29
274,600385,山东金泰,,,1.32,,0.19,1179.0,-17.39,,04-29
275,000008,神州高铁,,,-0.66,,-0.01,-12462.24,-788.85,,04-29
276,600645,中源协和,,,1.44,0.69,-0.28,252.57,-94.67,,04-29
277,600876,洛阳玻璃,,,2.23,0.63,0.19,986.8,-85.05,,04-29
278,000738,航发控制,,,1.66,-28.39,0.07,-21902.12,35.01,,04-29
279,000150,宜华健康,,,2.06,0.27,-0.15,179.77,-95.48,,04-29
280,600415,小商品城,,,2.7,13.0,0.44,3296.38,-0.62,,04-27
281,000798,中水渔业,,,3.04,5.18,0.29,4002.28,-34.94,10派0.5,04-27
282,600272,开开实业,,,3.33,6.56,0.29,4925.89,66.43,10派1,04-27
283,600844,*ST丹科,,,1.98,0.9,0.0,545.67,-60.35,,04-27
284,000838,财信发展,,,0.53,11.77,0.85,167.14,-105.06,,04-27
285,000012,南玻A,,,2.73,8.14,0.54,15129.72,-7.87,10派1.3,04-27
286,600053,九鼎投资,,,2.16,-64.88,-0.78,-29924.52,-648.71,,04-27
287,600818,中路股份,,,0.24,-6.56,-0.18,883.73,-103.58,,04-27
288,600893,航发动力,,,2.11,-25.75,0.08,-14111.44,1161.56,,04-27
289,000011,深物业A,,,0.53,35.79,0.25,8638.59,60.83,,04-27
290,600811,东方集团,,,4.48,6.51,0.54,16319.4,-11.5,10派0.25送1,04-27
291,600846,同济科技,,,1.54,4.04,0.08,1611.93,-53.35,,04-27
292,000035,中国天楹,,,1.72,29.84,-1.75,5179.4,13.92,,04-27
293,000059,华锦股份,,,2.02,0.18,0.28,243.17,4.14,,04-27
294,000980,众泰汽车,,,3.13,0.24,-0.21,112.94,-97.04,,04-27
295,000620,新华联,,,2.16,-11.46,-0.38,-8153.42,-280.0,,04-27
296,000876,新希望,,,5.31,8.61,0.64,8430.31,53.27,,04-26
297,600814,杭州解百,,,1.63,-1.54,0.18,-599.49,-118.21,,04-26
298,600338,西藏珠峰,,,3.86,5.12,-0.61,3087.23,-7.21,10派0.5,04-26
299,000536,华映科技,,,-0.15,,0.43,1042.94,-123.43,,04-26
300,600663,陆家嘴,,,2.37,2.69,0.22,11751.68,-66.42,,04-26
301,600698,湖南天雁,,,1.84,-39.08,-0.14,-69978.27,156.86,,04-26
302,000597,东北制药,,,2.91,1.09,0.26,1011.33,-64.95,,04-26
303,000498,山东路桥,,,1.33,-16.0,0.35,-8806.39,-1342.4,,04-26
304,000876,新希望,,,5.31,8.61,0.64,8430.31,53.27,,04-26
305,000921,海信科龙,,,2.42,-48.9,0.15,-155557.31,129.29,,04-25
306,600016,民生银行,0.29,,2.41,12.25,7.02,64637.0,50.61,10派0.7送1.5,04-25
307,600856,中天能源,,,1.96,1.39,-0.01,493.08,-79.61,,04-25
308,600127,金健米业,,,2.91,1.97,0.07,1703.67,-71.84,,04-25
309,600870,厦华电子,,,1.95,,-0.43,-28653.17,-2.12,,04-25
310,000589,黔轮胎A,,,3.19,-9.09,0.22,-7525.52,-609.73,,04-25
311,600335,国机汽车,,,2.76,0.72,-0.09,223.67,-86.61,,04-25
312,600695,绿庭投资,,,1.21,-15.99,0.05,-14156.28,-1886.24,,04-25
313,002181,粤传媒,,,2.52,13.61,0.36,6402.09,820.01,,04-25
314,000488,晨鸣纸业,,,6.37,4.84,0.29,14199.97,-38.62,,04-25
315,000692,惠天热电,,,4.24,4.83,0.49,4962.95,-46.82,,04-24
316,000034,神州数码,,,1.16,13.0,-0.2,4361.44,-83.93,,04-24
317,000638,万方发展,,,0.39,-89.25,-0.02,-9597.23,-9451.65,,04-24
318,600738,兰州民百,,,1.33,-11.65,-0.02,-3969.94,-176.12,,04-24
319,600448,华纺股份,,,3.12,6.54,0.15,2840.54,-16.43,10派1,04-23
320,000816,智慧农业,,,4.22,6.38,0.2,8047.01,2.14,,04-23
321,000977,浪潮信息,,,3.75,5.37,0.37,4332.28,-28.13,,04-23
322,000603,盛达矿业,,,0.22,-123.08,-0.0,-8833.33,-4245.67,,04-23
323,600835,上海机电,,,5.05,9.29,1.64,24644.46,-10.67,10派1.5转1,04-23
324,000725,京东方A,,,3.79,3.0,0.72,6025.09,-45.42,,04-23
325,000552,靖远煤电,,,1.26,5.24,-0.01,1111.69,-65.51,,04-23
326,600781,辅仁药业,,,1.1,-30.57,-0.01,-7038.65,-3649.02,,04-23
327,000581,威孚高科,,,3.86,8.88,0.38,15071.95,13.69,10派2,04-23
328,000078,海王生物,,,7.51,4.96,-0.37,7981.9,29.72,10转5,04-23
329,600756,浪潮软件,,,1.66,20.47,0.7,5231.94,199.47,10派0.5,04-23
330,600743,华远地产,,,0.33,-157.19,0.07,-2415.09,-92.11,,04-22
331,000533,万家乐,,,0.43,-132.7,-0.63,-97855.67,-4321.47,,04-22
332,600685,中船防务,,,1.25,1.46,0.67,897.83,-101.24,,04-22
333,600536,中国软件,,,1.38,43.62,0.29,3010.67,48.87,,04-22
334,000687,华讯方舟,,,3.06,2.46,0.13,2411.21,-24.9,,04-20
335,600677,航天通信,,,1.53,6.02,0.16,2994.78,-67.48,10派1,04-20
336,000554,泰山石油,,,1.59,,0.05,4622.22,-64.15,,04-20
337,000909,数源科技,,,2.69,0.69,-0.19,358.27,2.67,,04-20
338,600877,*ST嘉陵,,,2.86,0.72,0.12,975.29,-58.57,,04-20
339,600238,海南椰岛,,,2.55,11.35,0.35,4419.11,34.97,10派0.6,04-20
340,600704,物产中大,,,3.76,6.8,0.67,7309.73,1.41,10派1,04-20
341,600737,中粮糖业,,,2.31,5.88,-0.51,5066.58,-44.84,10派0.25送1转4,04-20
342,600754,锦江股份,,,2.85,3.17,0.08,5412.07,-54.18,10派1,04-20
343,000661,长春高新,,,3.45,0.96,0.2,432.61,-85.95,,04-20
344,600618,氯碱化工,,,2.41,0.18,0.2,513.34,-89.87,,04-20
345,000553,沙隆达A,,,3.28,1.08,0.38,1049.68,-41.71,,04-20
346,600715,文投控股,,,0.86,-30.31,0.37,-6271.02,-301.79,,04-20
347,600637,东方明珠,,,4.62,6.23,-0.62,20310.52,16.87,10派1送1,04-20
348,000408,藏格控股,,,3.79,3.82,0.4,1520.8,-23.35,10派0.2,04-20
349,000691,ST亚太,,,2.37,0.92,0.49,558.63,113.84,,04-20
350,000788,北大医药,,,1.5,1.66,0.18,473.41,-105.13,,04-20
351,000415,渤海金控,,,1.88,6.75,0.33,2893.14,-37.84,10派0.2,04-20
352,000558,莱茵体育,,,1.42,1.95,-0.17,319.74,-76.05,,04-20
353,000029,深深房A,,,1.01,-41.85,0.07,-53728.04,-801.85,,04-20
354,600653,申华控股,,,2.5,8.43,-0.23,13551.68,-40.02,10转8,04-20
355,000758,中色股份,,,2.28,-15.63,0.32,-14028.51,-997.16,,04-20
356,000826,启迪桑德,,,1.65,-18.84,0.08,-6203.77,59.3,,04-20
357,600380,健康元,,,7.31,15.54,0.83,20061.81,21.74,10派3转5,04-20
358,600610,中毅达,,,0.12,16.9,0.13,661.2,103.15,,04-20
359,000009,中国宝安,,,1.25,3.41,0.25,4085.51,9.82,,04-20
360,600838,上海九百,,,1.44,-17.53,0.28,-9830.69,-290.01,,04-20
361,600610,中毅达,,,0.12,16.9,0.13,661.2,103.15,,04-20
362,000009,中国宝安,,,1.25,3.41,0.25,4085.51,9.82,,04-20
363,000048,康达尔,,,0.13,-102.37,0.69,-10644.93,-67.69,,04-20
364,600169,太原重工,,,2.34,2.39,-0.08,2052.57,-60.81,,04-20
365,000728,国元证券,,,2.67,-18.17,0.25,-16721.73,-321.93,,04-20
366,000411,英特集团,,,0.64,18.67,0.04,945.85,-112.84,,04-20
367,600234,ST山水,,,2.35,-26.88,-0.06,-6838.31,-450.69,,04-19
368,600683,京投发展,,,1.19,1.73,0.02,403.33,-41.03,,04-19
369,000797,中国武夷,,,3.15,3.68,-0.73,4435.56,-43.84,,04-19
370,000001,平安银行,0.21,,1.86,10.82,7.52,40236.04,-20.57,10派1.5,04-19
371,000585,东北电气,,,0.38,-111.08,0.21,-80380.67,121.07,,04-19
372,000673,当代东方,,,1.67,5.22,0.03,1473.53,-47.34,,04-19
373,600872,中炬高新,,,2.72,5.45,0.1,6483.64,-51.59,,04-19
374,000733,振华科技,,,5.02,4.36,0.21,7733.3,-7.71,,04-19
