,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,603076,乐惠国际,0.95,0.0,7.66,13.19,0.4,5294.86,-0.0,,11-10
1,603278,大业股份,0.69,-4.17,4.29,17.18,0.17,10768.82,-3.61,,11-10
2,300722,新余国科,0.46,12.2,3.69,13.03,-0.37,2765.39,12.54,,11-09
3,603083,剑桥科技,0.75,38.89,9.91,7.86,1.14,5509.58,40.03,,11-09
4,603916,苏博特,0.5,21.95,5.41,9.84,0.46,11507.12,21.99,,11-09
5,300725,药石科技,0.96,81.13,5.42,19.38,0.93,5263.76,99.86,,11-09
6,300716,国立科技,0.48,0.0,6.09,8.15,0.82,3815.6,3.79,,11-08
7,300719,安达维尔,0.06,18.25,3.23,1.9,-1.03,767.43,24.26,,11-08
8,600903,贵州燃气,0.15,87.5,3.3,4.51,0.5,10235.87,92.94,,11-06
9,300720,海川智能,0.44,25.71,4.41,10.09,0.42,2357.52,24.62,,11-03
10,603507,振江股份,1.12,1.36,6.67,18.29,0.27,10537.62,1.37,,11-03
11,300718,长盛轴承,1.24,65.33,7.55,17.22,0.9,9303.65,65.84,,11-03
12,300717,华信新材,0.68,11.48,6.15,11.78,0.52,3287.6,11.63,,11-03
13,603856,东宏股份,0.69,23.21,6.25,11.03,-0.78,10228.39,24.47,,11-03
14,603659,璞泰来,0.88,69.23,3.58,27.94,-0.11,32393.25,68.3,,11-02
15,603937,丽岛新材,0.45,,,,,7072.08,,,11-01
16,603011,合锻智能,0.08,-20.0,,2.19,,3713.97,-4.94,,10-31
17,600811,东方集团,0.16,-30.36,,2.5,,49002.65,-3.35,,10-31
18,600469,风神股份,-0.36,-212.5,,-8.53,,-20054.54,-210.65,,10-31
19,600098,广州发展,0.22,-40.13,,3.83,,59278.4,-40.11,,10-31
20,600847,*ST万里,0.02,-314.44,,0.0,,296.51,-305.85,,10-31
21,000782,美达股份,0.04,-157.14,,1.66,,1958.44,-156.36,,10-31
22,000801,四川九洲,-0.02,-123.39,,-0.7,,-1635.88,-123.37,,10-31
23,600882,广泽股份,-0.01,-111.11,,-0.27,,-318.81,-109.28,,10-31
