,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,600689,上海三毛,,,2.69,,,,,,08-07
1,000912,泸天化,,,1.1,,,,,,06-03
2,600266,北京城建,,,,,,,,,01-30
3,000900,现代投资,,,,,,,,,01-27
4,000890,法尔胜,,,,,,2050.56,,,01-18
5,000893,东凌国际,,,,,,,,,12-23
6,000917,电广传媒,,,,,,2689.08,,,12-21
7,000078,海王生物,,,,,,1410.29,,,12-17
8,600191,华资实业,,,0.89,,,2387.69,,,12-09
9,000885,同力水泥,,,,,,1338.73,,,11-30
10,000859,国风塑业,,,1.59,,,2334.26,,,11-18
11,600187,国中水务,,,,,,,,,11-10
12,000833,贵糖股份,,,,,,,,,11-10
13,600179,安通控股,,,1.17,,,3302.65,,,11-03
14,000861,海印股份,,,1.63,,,604.1,,,10-27
15,600178,东安动力,,,,,,8683.74,,,10-13
16,000850,华茂股份,,,2.38,,,2149.98,,,10-06
17,600155,宝硕股份,,,,,,2866.53,,,09-17
18,000862,银星能源,,,3.22,,,1342.7,,,09-14
19,600083,博信股份,,,2.73,,-0.15,-9328.77,-657.09,,09-05
20,600633,浙数文化,,,0.47,,,-496.4,-91.11,,09-03
21,600186,莲花健康,,,3.58,,,5263.54,,,09-01
22,000898,鞍钢股份,,,2.07,,,10460.4,-57.87,,08-31
23,600691,阳煤化工,,,1.98,,,-266.56,-6.0,,08-31
24,600837,海通证券,,,-0.57,,-0.13,-4508.53,-1304.06,,08-31
25,000518,四环生物,,,1.17,,-0.06,-986.37,-135.57,,08-31
26,000881,中广核技,,,4.28,,,1155.76,,,08-31
27,600861,北京城乡,,,4.76,,-0.24,6172.82,28.99,,08-31
28,000669,金鸿控股,,,0.95,,-0.46,-2961.57,50.22,,08-29
29,600818,中路股份,,,1.83,,,-7342.61,-7330.41,,08-29
30,600058,五矿发展,,,3.05,,,5878.16,-26.61,,08-29
31,600653,申华控股,,,2.8,,0.06,3912.52,-24.48,,08-29
32,600758,红阳能源,,,3.04,,0.07,2629.88,2.87,,08-29
33,000030,富奥股份,,,1.75,,-0.12,-14279.77,-1137.21,,08-29
34,600168,武汉控股,,,2.71,,,6645.9,,,08-29
35,600816,安信信托,,,2.14,,-0.3,2759.36,-24.07,,08-29
36,000017,深中华A,,,2.27,,,-6199.43,-760.65,,08-29
37,000413,东旭光电,,,1.21,,-0.03,-17181.0,1380.24,,08-29
