,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,002456,欧菲光,0.1,,,,-0.01,686.69,,,08-02
1,300095,华伍股份,0.32,,,,-0.23,1848.08,,,07-27
2,002454,松芝股份,0.1,,,,-0.11,1841.9,,,07-19
3,002414,高德红外,0.07,,,,0.38,1617.22,,,07-15
4,002449,国星光电,0.13,,,,-0.12,2101.76,,,07-15
5,002447,壹桥股份,-0.14,,,,-0.19,-696.55,,,07-12
6,002444,巨星科技,0.26,,,13.05,0.56,5002.16,,,07-12
7,300094,国联水产,-0.05,,,,0.21,-1265.33,,,07-07
8,300093,金刚玻璃,0.08,,,,0.53,681.99,,,07-07
9,300092,科新机电,0.09,,,,-0.24,645.25,,,07-07
10,002443,金洲管道,0.21,,,5.64,-0.43,2089.79,,,07-05
11,002442,龙星化工,-0.11,,,,0.55,-1617.79,,,07-05
12,002441,众业达,0.28,,,,-0.83,2477.99,,,07-05
13,002440,闰土股份,0.22,,,,-0.32,4880.48,,,07-05
14,300090,盛运环保,0.08,,,,-0.08,676.41,,,06-24
15,300089,文化长城,0.11,,2.46,,0.12,839.19,,,06-24
16,300091,金通灵,0.23,,,,0.12,1431.74,,,06-24
17,002439,启明星辰,-0.12,,,,-0.64,-909.81,,,06-22
18,002396,星网锐捷,-0.02,,,,-0.75,-306.15,,,06-22
19,002438,江苏神通,0.06,,,,-0.15,446.58,,,06-22
20,002437,誉衡药业,0.11,,,,0.23,1170.32,,,06-22
21,002434,万里扬,0.26,,,,0.2,3266.36,,,06-17
22,002433,太安堂,0.13,,,,-0.3,996.71,,,06-17
23,002435,长江润发,0.06,,,2.82,0.18,569.3,,,06-17
24,002429,兆驰股份,0.22,,,,0.13,3680.23,,,06-09
25,002432,九安医疗,0.05,,,,0.12,456.26,,,06-09
26,002431,棕榈股份,0.08,,,,-0.37,683.12,,,06-09
27,002430,杭氧股份,0.17,,,,0.09,5715.77,,,06-09
28,002428,云南锗业,0.13,,,,0.05,1207.62,,,06-07
29,002427,尤夫股份,0.15,,,,,2061.23,,,06-07
30,002426,胜利精密,0.09,,,,0.24,3294.9,,,06-07
31,002425,凯撒文化,0.18,,3.12,,0.34,1425.68,,,06-07
32,002423,中原特钢,0.09,,,,0.15,3529.1,,,06-02
33,002422,科伦药业,0.36,,,,0.1,6552.16,,,06-02
34,002421,达实智能,0.09,,,,-0.39,506.93,,,06-02
35,002424,贵州百灵,0.07,,,,-0.31,733.33,,,06-02
36,002418,康盛股份,0.07,,,,-0.14,776.09,,,05-31
37,002417,三元达,-0.04,,,,-0.69,-362.26,,,05-31
38,002420,毅昌股份,0.04,,,,0.11,1475.38,,,05-31
39,002419,天虹股份,0.35,,,,0.17,12236.53,,,05-31
40,002413,雷科防务,0.04,,,1.78,0.34,499.12,,,05-27
41,002416,爱施德,0.31,,,,-0.07,10435.29,,,05-27
42,002415,海康威视,0.3,,,,-0.3,13571.21,,,05-27
43,300085,银之杰,0.07,,,,-0.18,298.85,,,05-25
44,300088,长信科技,0.07,,,,0.08,677.49,,,05-25
45,300087,荃银高科,0.14,,,,-0.1,497.01,,,05-25
46,300086,康芝药业,0.18,,,,0.01,1319.41,,,05-25
47,002412,汉森制药,0.18,,,,-0.13,990.81,,,05-24
48,002411,必康股份,0.26,,,,-0.14,1690.48,,,05-24
49,002410,广联达,0.14,,,,-0.08,1059.55,,,05-24
50,002409,雅克科技,0.18,,,,0.16,1515.38,,,05-24
51,300080,易成新能,0.13,,,,0.01,1405.43,,,05-19
52,300084,海默科技,0.02,,,,-0.14,108.25,,,05-19
53,300083,劲胜智能,0.17,,,7.17,0.8,1284.39,,,05-19
54,300082,奥克股份,0.66,,,,0.18,4964.87,,,05-19
55,300081,恒信东方,0.1,,,4.61,-0.24,521.9,,,05-19
56,002407,多氟多,0.18,,,,-0.68,1630.55,,,05-17
57,002406,远东传动,0.13,,,5.3,0.06,1797.21,,,05-17
58,002405,四维图新,0.11,,,,0.12,3798.22,,,05-17
59,002408,齐翔腾达,0.11,,,,0.13,2107.75,,,05-17
60,002404,嘉欣丝绸,0.08,,,2.65,0.77,820.47,,,05-10
61,002403,爱仕达,0.1,,,,0.28,1889.3,,,05-10
62,002402,和而泰,0.15,,,,-0.64,771.12,,,05-10
63,002401,中远海科,0.05,,,,-0.66,211.47,,,05-05
64,002400,省广股份,0.2,,,,-0.08,1230.36,,,05-05
65,002399,海普瑞,0.34,,,,2.06,12516.69,,,05-05
66,002398,建研集团,0.14,,,5.85,0.02,1240.89,,,05-05
67,300079,数码科技,0.13,,,,-0.15,1097.62,,,04-29
68,300078,思创医惠,0.12,,,,0.36,620.2,,,04-29
69,300076,GQY视讯,0.34,,,,-0.31,1320.11,,,04-29
70,002395,双象股份,0.09,,,,0.01,579.55,,,04-28
71,002397,梦洁股份,0.13,,,,0.22,602.35,,,04-28
72,002293,罗莱生活,0.32,,,10.64,0.5,3553.79,,,04-26
73,300073,当升科技,0.02,,,1.03,-0.54,114.59,,,04-26
74,300072,三聚环保,-0.13,,,,0.05,-942.7,,,04-26
75,300075,数字政通,0.01,,,,-0.24,57.34,,,04-26
76,300074,华平股份,-0.16,,,,-0.23,-478.69,,,04-26
77,002392,北京利尔,0.17,,,5.71,0.21,1765.3,,,04-22
78,300071,华谊嘉信,0.16,,,,-0.16,529.41,,,04-20
79,300070,碧水源,0.01,,,,-0.1,151.29,,,04-20
80,002391,长青股份,0.33,,,,-0.61,2419.42,,,04-15
81,002390,信邦制药,0.08,,,,-0.18,503.67,,,04-15
82,000333,美的集团,,,,,,39516.15,87.29,,09-27
83,002436,兴森科技,0.18,,,,,1538.16,,,09-18
84,601179,中国西电,,,,,-0.18,6499.94,,,09-17
85,601238,广汽集团,,,,,,35552.12,,,05-27
86,601880,大连港,,,,,,9841.65,,,05-19
87,002504,*ST弘高,,,,,,307.15,,,05-06
88,600746,江苏索普,-0.02,-41.54,1.24,,0.04,-698.24,-41.93,,04-30
89,000503,海虹控股,0.0,-50.0,1.74,,-0.01,81.31,-51.1,,04-30
90,600000,浦发银行,0.52,-19.54,7.95,,5.92,296044.35,5.29,,04-30
91,000560,昆百大A,0.07,66.9,3.78,,-0.21,956.04,67.15,,04-30
92,600817,*ST宏盛,-0.05,-95.15,-21.24,,-0.06,-651.73,-95.1,,04-30
93,000585,东北电气,-0.01,-3433.33,0.35,,-0.01,-851.76,-3733.19,,04-30
94,002024,苏宁云商,0.11,-63.33,3.09,,0.75,47496.3,10.21,,04-30
95,600497,驰宏锌锗,0.0,-98.56,3.02,,0.1,178.59,-98.57,,04-30
96,600854,春兰股份,-0.09,-35.29,4.06,,0.07,-4562.75,-35.52,,04-30
97,000625,长安汽车,0.01,-92.86,3.27,,0.18,2834.01,-89.41,,04-30
98,600120,浙江东方,0.03,-25.0,2.25,,0.13,1442.0,-25.05,,04-30
99,600870,厦华电子,0.03,-117.65,-2.97,,-0.22,1085.03,-116.84,,04-30
100,600887,伊利股份,0.14,75.0,3.64,,0.66,11333.55,103.59,,04-30
101,000693,*ST华泽,-0.1,11.11,-0.14,,-0.01,-1851.02,6.6,,04-30
102,600177,雅戈尔,0.4,74.97,4.75,,0.28,88397.86,74.98,,04-30
103,600605,汇通能源,0.01,-16.67,2.3,,-0.14,79.61,-10.87,,04-30
104,600642,申能股份,0.19,18.4,4.85,,0.31,55723.41,18.11,,04-30
105,600680,*ST上普,-0.03,-350.0,3.5,,0.05,-972.09,-405.89,,04-30
106,600323,瀚蓝环境,0.08,-28.76,3.56,,0.15,2141.9,-7.33,,04-30
107,600751,天海投资,-0.08,58.8,-0.5,,-0.04,-3910.85,57.5,,04-30
