,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,002168,深圳惠程,,,,,,2068.8,-2.28,,08-30
1,601919,中远海控,,,,,,-150093.67,,,10-23
2,600018,上港集团,,,,,,17228.89,,,10-16
3,002594,比亚迪,,,,,,65830.3,,,07-17
4,601168,西部矿业,,,,,,7629.25,,,06-12
5,601857,中国石油,,,,,,3908905.0,-1.44,,03-29
6,601166,兴业银行,,,1.67,,8.24,98708.25,,,03-27
7,601288,农业银行,,,,,,289700.0,151.48,,03-20
8,601808,中海油服,,,,,,20946.55,,,01-13
9,601600,中国铝业,,,1.44,,0.35,137429.5,,,06-09
10,601111,中国国航,,,,,,82780.57,,,05-26
11,002050,三花智控,,,1.2,18.02,0.53,1646.35,,,04-29
12,002049,紫光国芯,,,1.29,22.46,0.39,1317.45,,,04-27
13,601158,重庆水务,,,,,,11544.7,,,04-26
14,002048,宁波华翔,,,1.39,,0.29,2235.01,,,04-26
15,002047,宝鹰股份,,,1.36,27.1,0.58,4919.87,,,04-22
16,002046,轴研科技,,,1.54,29.0,0.24,1553.06,,,04-19
17,600375,华菱星马,,,2.78,71.05,2.42,7487.05,116.44,10派1.2,04-16
18,002045,国光电器,,,2.65,29.06,0.36,4878.14,,,04-13
19,002044,美年健康,,,1.22,18.01,0.03,1617.83,,,04-07
20,002043,兔宝宝,,,1.37,21.93,,2160.45,,,04-01
21,002042,华孚色纺,,,2.08,16.81,,1934.05,,,03-25
22,002041,登海种业,,,2.02,64.09,,6736.92,,,03-18
23,600970,中材国际,,,1.75,22.76,,3915.29,14.14,,03-11
24,002039,黔源电力,,,2.14,22.41,0.31,3895.57,2.31,,01-25
25,600027,华电国际,,,1.58,14.7,0.54,119309.2,-14.09,,01-17
26,002040,南京港,,,1.43,28.25,,4746.11,,,01-12
27,601601,中国太保,,,,,,-5873.79,411.62,,09-29
28,002038,双鹭药业,,,2.14,25.63,0.52,1929.42,2.06,,08-20
29,002037,久联发展,,,1.47,22.33,0.02,2292.63,101.88,,08-19
30,600979,广安爱众,,,1.1,12.38,0.45,1225.58,84.63,,08-17
31,002036,联创电子,,,1.52,27.03,0.47,1944.7,20.84,,08-14
32,002035,华帝股份,,,1.4,32.12,0.14,2151.49,70.45,,08-12
33,600961,株冶集团,,,1.24,12.27,0.27,4395.49,54.26,,08-10
34,002034,美欣达,,,2.05,33.28,0.02,2240.01,37.77,,08-06
35,002033,丽江旅游,,,1.48,34.46,0.67,3269.41,59.54,,08-05
36,600978,宜华生活,,,1.22,26.56,0.65,6233.97,128.69,,08-04
37,002032,苏泊尔,,,1.69,42.15,0.44,5129.29,110.44,,07-29
38,600971,恒源煤电,,,2.69,31.92,0.3,6052.07,41.72,,07-28
