,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,600595,中孚实业,,,,,0.61,2100.55,,,08-28
1,600531,豫光金铅,,,,,0.07,1746.35,,,08-27
2,600565,迪马股份,,,,,0.12,2743.08,,,08-27
3,600515,海航基础,,,,,0.24,895.25,,,08-26
4,600580,卧龙电气,,,,,0.34,1614.26,,,08-26
5,600373,中文传媒,,,,,0.31,789.0,,,08-24
6,600520,中发科技,,,,,0.1,1238.41,,,08-23
7,600496,精工钢构,,,,7.26,0.21,734.04,,,08-22
8,600505,西昌电力,,,,,0.53,941.86,,,08-22
9,600592,龙溪股份,,,,,0.01,1527.44,,,08-22
10,600456,宝钛股份,,,,,-0.08,1952.55,,,08-21
11,600026,中远海能,,,,,0.22,20690.93,,,08-20
12,600428,中远海特,,,,,0.31,4908.15,,,08-20
13,600598,北大荒,,,,,0.03,18647.27,,,08-20
14,600582,天地科技,,,,19.66,0.14,1625.31,,,08-19
15,600036,招商银行,0.15,,1.03,16.14,3.42,64680.8,,,08-19
16,600486,扬农化工,,,,,0.09,1357.58,,,08-16
17,600426,华鲁恒升,,,,12.14,0.26,2179.02,,,08-15
18,600416,湘电股份,,,,,0.18,1969.98,,,08-14
19,600350,山东高速,,,,3.9,0.11,17708.89,,,08-13
20,600510,黑牡丹,,,,,,3736.76,,,08-13
21,600593,大连圣亚,,,,,0.14,556.93,,,08-12
22,600548,深高速,,,,,0.18,18156.49,,,08-12
23,600533,栖霞建设,,,,10.73,-0.72,1644.95,,,08-10
24,600581,八一钢铁,,,,,-0.03,16460.47,,,08-10
25,600536,中国软件,,,,,-0.23,1359.37,,,08-09
26,600327,大东方,,,,,1.11,2367.36,,,08-08
27,600503,华丽家族,,,,,-0.05,1668.08,,,08-07
28,600529,山东药玻,,,,,0.48,2027.63,,,08-06
29,600355,精伦电子,,,,,-0.2,4223.33,,,08-06
30,600561,江西长运,,,,,0.16,918.4,,,08-06
31,600585,海螺水泥,,,,4.39,0.58,9111.78,,,08-05
32,600415,小商品城,,,,,-0.1,2119.47,,,08-03
33,600567,山鹰纸业,,,,9.54,0.12,1086.74,,,07-31
34,600590,泰豪科技,,,,,0.09,921.39,,,07-30
35,600397,安源煤业,,,,,0.31,1797.52,,,07-18
36,600526,菲达环保,,,,,,1245.46,,,07-04
37,600509,天富能源,,,1.89,8.58,0.31,1692.46,,,01-24
38,600583,海油工程,,,2.25,13.57,-0.31,4838.34,,,01-17
39,600317,营口港,,,1.67,,0.18,2205.8,3.23,,01-12
40,600379,宝光股份,,,1.04,6.69,-0.16,743.48,,,12-20
41,600362,江西铜业,,,1.66,,0.18,13155.63,,,12-19
42,600523,贵航股份,,,1.59,5.05,0.1,1173.37,,,12-08
43,600331,宏达股份,,,2.9,6.47,0.09,1451.23,,,12-04
44,600391,航发科技,,,1.69,7.53,0.06,1105.93,,,11-27
45,600011,华能国际,,,4.28,7.1,0.57,164685.85,,,11-13
46,600361,华联综超,,,1.63,19.59,0.13,2193.96,,,11-02
47,600845,宝信软件,,,0.9,5.92,-0.1,1332.39,-142.68,,09-06
48,600322,天房发展,,,3.39,2.13,-0.01,2240.37,,,09-05
49,000557,西部创业,,,1.03,,-0.15,-1953.36,-112.17,,09-01
50,000411,英特集团,,,0.17,-51.62,-0.03,-1829.37,-15.41,,08-31
51,600763,通策医疗,,,0.99,-24.0,-0.01,-3805.29,540.51,,08-31
52,600833,第一医药,,,0.89,4.99,0.41,705.09,-127.39,,08-31
53,600837,海通证券,,,3.27,2.63,-0.0,568.71,-118.78,,08-31
54,002181,粤传媒,,,2.34,6.21,0.25,2810.79,,,08-31
55,600596,新安股份,,,2.19,4.1,0.04,817.15,,,08-31
56,600633,浙数文化,,,1.15,4.66,0.0,814.5,-146.02,,08-31
57,000803,*ST金宇,,,1.93,4.11,0.43,607.4,-208.08,10转3,08-30
58,000955,欣龙控股,,,2.5,2.28,0.04,1156.34,200.49,,08-30
59,600855,航天长峰,,,1.18,5.4,0.16,995.75,-142.94,10派0.2,08-30
60,000803,*ST金宇,,,1.93,4.11,0.43,607.4,-208.08,,08-30
61,000955,欣龙控股,,,2.5,2.28,0.04,1156.34,200.49,,08-30
62,600855,航天长峰,,,1.18,5.4,0.16,995.75,-142.94,10派0.2,08-30
63,600221,海航控股,,,2.98,2.41,0.19,5193.73,96.2,,08-30
64,600600,青岛啤酒,,,3.04,2.58,0.41,7083.57,12.66,,08-30
65,000430,张家界,,,0.41,-16.19,0.0,-1315.15,-20.05,,08-30
66,000533,万家乐,,,2.09,0.91,-0.5,1096.03,-80.93,,08-30
67,000056,皇庭国际,,,1.73,1.26,0.02,478.4,9.96,,08-29
68,600657,信达地产,,,5.35,3.93,0.72,2841.43,-30.31,10转3,08-29
69,600149,*ST坊展,,,2.89,1.36,-0.03,673.24,107.69,10派0.5送2转3,08-29
70,600115,东方航空,,,1.23,-3.49,0.3,-22651.54,-419.47,,08-29
71,600883,博闻科技,,,1.4,3.65,-0.15,511.55,-28.87,,08-29
72,000631,顺发恒业,,,4.32,4.69,0.24,3395.42,-6.01,,08-29
73,600876,洛阳玻璃,,,2.23,0.51,0.09,796.6,-75.26,,08-29
74,600448,华纺股份,,,1.6,3.96,0.14,1012.91,,,08-29
75,600083,博信股份,,,-0.1,,0.01,882.96,-122.56,,08-29
76,600751,天海投资,,,2.34,0.67,-0.16,575.82,-91.22,,08-29
77,000921,海信科龙,,,4.17,0.48,1.04,1975.1,-84.09,,08-29
78,600158,中体产业,,,3.06,1.34,0.04,1032.87,-43.02,,08-29
79,600272,开开实业,,,3.55,2.07,0.17,1624.07,-10.79,,08-29
80,000016,深康佳A,,,5.69,-5.43,0.05,-19095.95,-255.85,,08-29
81,600615,丰华股份,,,3.87,0.29,-0.01,167.13,4.14,,08-29
82,000408,藏格控股,,,3.72,1.69,-0.4,609.43,-53.12,,08-29
83,000613,*ST东海A,,,-0.03,,-0.0,-1290.47,-70.24,,08-28
84,000892,欢瑞世纪,,,2.15,8.87,0.14,5029.78,19.65,,08-28
85,600217,中再资环,,,1.65,4.3,0.04,2879.64,19.05,,08-28
86,601607,上海医药,,,4.65,7.18,-0.41,8018.6,-12.7,,08-28
87,600759,洲际油气,,,-2.28,,-0.0,-377.38,-72.97,,08-28
88,000669,金鸿控股,,,1.17,1.4,-0.07,100.29,-62.62,,08-28
89,000159,国际实业,,,3.29,0.38,0.12,216.73,-83.21,,08-28
90,600715,文投控股,,,1.1,3.67,0.28,883.71,81.15,,08-28
91,000060,中金岭南,,,2.41,4.2,0.62,4329.63,-45.92,,08-28
92,000536,华映科技,,,-0.53,,0.02,-2034.16,129.68,,08-28
93,600811,东方集团,,,4.92,3.34,-0.51,8437.97,5.42,,08-28
94,000066,中国长城,,,2.89,9.23,-0.4,12206.63,29.73,,08-28
95,000876,新希望,,,5.49,4.46,0.25,4246.99,15.17,,08-28
96,600805,悦达投资,,,3.23,3.24,0.13,5606.17,-47.43,,08-28
97,600859,王府井,,,3.96,1.14,0.02,1746.03,-27.92,,08-28
98,600007,中国国贸,,,2.67,4.2,,8775.7,32.2,,08-28
99,000800,一汽轿车,,,2.9,1.54,0.02,7232.4,-72.09,,08-28
100,600016,民生银行,0.13,,2.6,5.0,6.75,30239.07,46.91,,08-28
101,600225,*ST松江,,,2.01,2.17,0.39,842.53,5.08,,08-28
102,000021,深科技,,,3.24,1.88,0.54,4424.86,-25.48,,08-28
103,600329,中新药业,,,4.02,3.46,-0.07,3937.06,,,08-28
104,600688,上海石化,,,1.9,1.02,0.0,14059.5,-66.06,,08-27
105,600028,中国石化,,,1.53,6.52,0.1,810700.0,,,08-27
106,600871,石化油服,,,2.21,,0.07,12118.6,-67.9,,08-27
107,600675,中华企业,,,2.16,7.17,0.21,8702.68,124.42,,08-27
108,600188,兖州煤业,,,2.91,5.83,0.19,44663.83,19.9,,08-27
109,000008,神州高铁,,,1.18,-17.41,-0.04,-1654.37,-164.63,,08-25
110,000413,东旭光电,,,1.46,9.14,-0.07,5195.88,123.18,,08-25
111,600801,华新水泥,,,2.21,1.37,0.15,985.96,147.4,,08-25
112,600818,中路股份,,,-1.09,,0.1,1298.09,-144.06,,08-25
113,000797,中国武夷,,,3.21,0.77,-0.18,953.03,-83.48,,08-25
114,000410,*ST沈机,,,2.75,1.61,0.01,1505.62,42.65,,08-25
115,000727,华东科技,,,2.69,4.24,,3504.41,-28.51,,08-25
116,600077,宋都股份,,,2.84,1.28,-0.15,459.12,123.13,,08-25
117,000915,山大华特,,,2.67,-1.92,-0.79,-466.09,-434.63,,08-25
118,600123,兰花科创,,,2.2,1.62,0.05,1320.27,-61.73,,08-25
119,000546,金圆股份,,,-0.7,,-0.02,-814.1,-40.62,,08-25
120,000650,仁和药业,,,1.73,0.24,0.06,81.78,-92.97,,08-25
121,600664,哈药股份,,,3.52,9.61,1.02,14444.85,22.14,,08-24
122,000595,*ST宝实,,,2.44,1.73,0.07,760.97,1488.13,,08-24
123,000826,启迪桑德,,,2.02,-8.26,,-3151.79,-7479.38,,08-24
124,600211,西藏药业,,,3.28,2.65,-0.29,1054.35,-5.42,,08-24
125,600508,上海能源,,,1.86,,0.61,6671.49,,,08-24
