,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,600018,上港集团,,,,,,169102.65,,,10-26
1,601168,西部矿业,,,,,,34668.56,,,10-16
2,601328,交通银行,0.16,,1.75,,,673200.0,,,11-18
3,000576,广东甘化,,,2.69,,,-5878.92,-2227.45,,10-31
4,000688,建新矿业,,,1.09,,,-32325.82,2608.73,,10-31
5,600197,伊力特,,,1.94,,,5580.0,15.97,,10-31
6,000803,*ST金宇,,,1.67,,,-475.76,-19.32,,10-31
7,600732,ST新梅,,,1.99,,,5428.29,-2295.28,,10-31
8,000561,烽火电子,,,-1.52,,,3379.81,175.8,,10-31
9,000655,金岭矿业,,,1.13,,,-6359.66,62.03,,10-31
10,600894,广日股份,,,1.77,,,5737.75,-68.18,,10-31
11,600596,新安股份,,,3.25,,,13983.62,119.15,,10-31
12,600613,神奇制药,,,1.14,,,881.78,-35.09,,10-31
13,600238,海南椰岛,,,2.99,,,2304.26,11.23,,10-31
14,600633,浙数文化,,,1.28,,,-1300.45,-374.38,,10-31
15,000862,银星能源,,,0.67,,,484.3,95.36,,10-31
16,600721,百花村,,,1.37,,,-1482.98,-1499.33,,10-31
17,000543,皖能电力,,,3.12,,,6557.02,-57.39,,10-31
18,000592,平潭发展,,,-0.58,,,-1632.97,26.92,,10-31
19,600446,金证股份,,,4.58,,,1190.58,8968.11,,10-31
20,000631,顺发恒业,,,-0.15,,,-6679.9,-76.28,,10-31
21,600866,星湖科技,,,1.69,,,1214.51,-66.63,,10-31
22,600548,深高速,,,2.79,,,30696.96,3.69,,10-31
23,600209,罗顿发展,,,1.67,,,-1584.27,-596.36,,10-31
24,000876,新希望,,,5.4,,,10852.43,-6.31,,10-31
25,000598,兴蓉环境,,,2.77,,,-2236.13,-251.19,,10-31
26,600801,华新水泥,,,3.6,,,3450.98,-75.32,,10-31
27,600086,东方金钰,,,0.89,,,104.59,-154.52,,10-31
28,600871,石化油服,,,2.13,,,-67239.4,-335.13,,10-31
29,000727,华东科技,,,3.03,,,-2942.93,-316.75,,10-31
30,600963,岳阳林纸,,,3.76,,,5912.29,51.37,,10-31
31,000756,新华制药,,,2.97,,,1893.84,-37.98,,10-31
32,600681,百川能源,,,-2.35,,,-1493.86,142.12,,10-31
33,000921,海信科龙,,,1.36,,,-130080.96,-729.02,,10-31
34,600325,华发股份,,,5.29,,,8813.39,116.07,,10-31
35,000517,荣安地产,,,2.46,,,-9853.36,-889.55,,10-31
36,600345,长江通信,,,4.7,,,1182.11,-14.42,,10-31
37,600008,首创股份,,,2.03,,,35140.44,-0.22,,10-31
38,600058,五矿发展,,,3.56,,,34316.29,-24.29,,10-31
