,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,601857,中国石油,,,,,,3145600.0,,,04-22
1,000960,锡业股份,,,,,,7967.12,,,02-16
2,000962,东方钽业,,,,,,1821.15,,,01-15
3,000963,华东医药,,,,,,890.92,,,12-30
4,000958,东方能源,,,,,,2571.12,,,12-18
5,600219,南山铝业,,,2.01,,,6978.47,,,12-18
6,600500,中化国际,,,1.09,,,5345.51,,,12-16
7,600217,中再资环,,,,,,2593.77,,,12-11
8,600227,赤天化,,,0.89,,,4718.96,,,12-08
9,000953,*ST河化,,,,,,2621.62,,,11-27
10,600239,云南城投,,,,,,1080.89,,,11-26
11,000951,中国重汽,,,,,,3822.66,,,11-20
12,000999,华润三九,,,,,,20426.04,,,11-09
13,000952,广济药业,,,,,,1741.44,,,11-08
14,600222,太龙药业,,,,,,1464.06,,,11-01
15,000949,新乡化纤,,,,,,3471.59,,,10-16
16,600220,江苏阳光,,,1.09,,,3721.27,,,09-22
17,600000,浦发银行,0.63,,1.58,,,62911.1,,,09-21
18,000957,中通客车,,,,,,1397.15,,,09-16
19,600238,海南椰岛,,,,,,1903.83,,,09-16
20,000950,*ST建峰,,,,,,1074.56,,,09-11
21,600223,鲁商置业,,,,,,2656.38,,,09-09
22,000937,冀中能源,,,,,,14159.86,,,09-04
23,600149,*ST坊展,,,,,,2871.86,,,08-31
24,600213,亚星客车,,,,,,2265.16,,,08-26
25,600225,*ST松江,,,,,,650.96,,,08-26
26,000933,神火股份,,,,,,6572.63,,,08-26
27,600268,国电南自,,,,,,2140.83,,,08-23
28,000938,紫光股份,,,,,,1374.36,,,08-23
29,000948,南天信息,,,,,,1915.6,,,08-14
30,000936,华西股份,,,,,,3066.57,,,08-05
31,000932,*ST华菱,,,,,,30795.52,,,07-29
32,600145,*ST新亿,,,,,,866.49,,,07-28
33,600197,伊力特,,,,,,2552.95,,,07-27
34,600006,东风汽车,,,0.74,,,5238.4,,,07-22
35,000927,一汽夏利,,,,,,51293.6,,,07-22
36,000939,凯迪生态,,,,,,2018.39,,,07-20
37,000090,天健集团,,,,,,6953.73,,,07-16
38,600211,西藏药业,,,,,,559.65,,,07-16
39,000918,嘉凯城,,,,,,3789.08,,,07-15
40,600207,安彩高科,,,1.17,,,15393.88,,,07-09
41,600210,紫江企业,,,,,,1864.76,,,07-09
42,000935,四川双马,,,,,,2814.68,,,07-08
43,000931,中关村,,,,,,9784.41,,,07-07
44,000930,中粮生化,,,,,,1617.47,,,07-07
45,600212,江泉实业,,,,,,2239.87,,,07-06
46,000906,浙商中拓,,,,,,2068.76,,,07-02
47,600146,商赢环球,,,,,,3108.58,,,07-02
48,000916,华北高速,,,1.37,,,9121.23,,,06-25
49,000835,长城动漫,,,,,,1046.92,57.24,,06-23
50,000922,*ST佳电,,,,,,4385.12,,,06-16
51,600141,兴发集团,,,,,,1998.63,,,06-11
52,000920,南方汇通,,,,,,2592.7,,,06-11
53,600190,锦州港,,,,,,11501.58,107.9,,06-07
54,000925,众合科技,,,,,,1650.53,,,06-03
55,600202,哈空调,,,,,,1949.17,,,06-01
56,600208,新湖中宝,,,,,,512.26,,,05-31
57,000911,南宁糖业,,,,,,2888.19,,,05-25
58,600185,格力地产,,,,,,2933.41,,,05-24
59,000929,兰州黄河,,,,,,2054.08,,,05-11
60,600182,S佳通,,,,,,6157.04,,,04-30
61,600359,新农开发,,,1.06,,,8321.84,,,04-26
62,000905,厦门港务,,,,,,5808.47,,,04-26
63,000897,津滨发展,,,,,,4442.45,63.53,,04-19
64,000919,金陵药业,,,0.85,,,3137.84,,,04-15
65,600203,福日电子,,,,,,8028.14,,,04-14
66,600173,卧龙地产,,,,,,3588.19,,,04-08
67,000915,山大华特,,,,,,1889.67,,,04-08
68,600175,美都能源,,,2.85,,,2007.42,,,04-07
69,600193,创兴资源,,,1.41,,,1681.83,,,04-01
70,000912,泸天化,,,,,,15056.76,,,03-31
71,600200,江苏吴中,,,,,,3412.36,,,03-28
72,000909,数源科技,,,,,,3649.35,,,03-22
73,000910,大亚圣象,,,,,,3502.82,,,03-19
74,000928,中钢国际,,,,,,4621.41,46.73,,03-11
75,000913,钱江摩托,,,,,,7901.02,,,03-09
76,600209,罗顿发展,,,,,,1687.42,,,02-01
77,600266,北京城建,,,,,,6561.63,16.48,,01-30
78,000900,现代投资,,,,,,,,,01-27
79,000902,新洋丰,,,,,,4697.04,,,01-19
80,600206,有研新材,,,0.69,,,3288.56,,,01-18
81,000890,法尔胜,,,,,,3084.23,134.63,,01-18
82,600228,*ST昌九,,,,,,3724.73,-99.9,,01-17
83,000923,河北宣工,,,,,,1576.11,,,01-16
84,000892,欢瑞世纪,,,,,,1935.19,21.65,,01-14
85,000903,云内动力,,,,,,3211.16,,,01-12
86,600195,中牧股份,,,,,,3349.2,-11.46,,01-06
87,000877,天山股份,,,,,,2167.8,13.47,,01-06
88,000893,东凌国际,,,,,,4466.48,-10.85,,12-23
89,000901,航天科技,,,,,,607.8,161.8,,12-15
90,600123,兰花科创,,,,,,3521.6,17.63,,12-15
91,000895,双汇发展,,,,,,4218.22,9.97,,12-09
92,600218,全柴动力,,,,,,4642.69,2.07,,12-02
93,000887,中鼎股份,,,,,,3181.66,3.63,,12-02
94,600201,生物股份,,,,,,2166.55,10.41,,11-29
95,600172,黄河旋风,,,0.99,,,2370.46,17.84,,11-25
96,600192,长城电工,,,,,,3523.7,33.23,,11-20
97,000908,景峰医药,,,,,,1866.12,134.43,,11-16
98,600187,国中水务,,,,,,2378.28,87.76,,11-10
99,000833,贵糖股份,,,,,,5557.5,30.8,,11-10
100,000885,同力水泥,,,,,,3955.4,6.15,,11-08
101,000860,顺鑫农业,,,,,,8125.27,21.96,,11-03
102,600191,华资实业,,,,,,3458.44,48.29,,10-29
103,000861,海印股份,,,2.02,,,1377.16,45.15,,10-27
104,600183,生益科技,,,,,,4343.84,-2.37,,10-27
105,600178,东安动力,,,,,,9706.25,31.73,,10-13
106,600189,吉林森工,,,,,,7170.06,-5.97,,10-05
107,000837,秦川机床,,,,,,1153.51,-2.96,,09-25
108,600179,安通控股,,,,,,3798.76,-10.3,,09-18
109,000852,石化机械,,,,,,3129.07,15.81,,09-08
110,600169,太原重工,,,,,,4040.83,-18.67,,09-03
111,600198,大唐电信,,,,,,4459.99,7435.21,,08-26
112,000859,国风塑业,,,,,,4802.14,77.29,,08-25
113,600186,莲花健康,,,,,,5511.49,6.84,,08-24
114,600177,雅戈尔,,,,,,9445.38,136.74,,08-19
115,600171,上海贝岭,,,,,,10917.91,-12.72,,08-12
116,000856,冀东装备,,,1.09,,,3977.04,1.32,,08-12
117,600199,金种子酒,,,,,,4828.77,52.22,,08-10
118,000830,鲁西化工,,,,,,6785.97,36.18,,08-06
119,000078,海王生物,,,,31.2,,1700.53,49.54,,08-05
120,000822,山东海化,,,,,,11054.61,5.18,,07-02
121,600188,兖州煤业,,,,,,74561.06,73.57,,06-27
122,600180,瑞茂通,,,,,,2540.96,37.94,,06-27
123,000820,神雾节能,,,,,,4110.17,226.83,,06-26
124,000821,京山轻机,,,1.52,,,8243.82,12.59,,06-24
125,600160,巨化股份,,,,,,10358.55,,,06-24
126,600196,复星医药,,,,,,637.77,6.69,,06-22
127,600170,上海建工,,,,,,14927.6,7.82,,06-19
128,000850,华茂股份,,,,,,3831.3,27.13,,06-18
129,600161,天坛生物,,,,,,2167.53,-28.25,,06-13
130,000882,华联股份,,,,,,4126.77,-20.59,,06-12
131,000862,银星能源,,,,,,1823.02,89.72,,06-11
132,000881,中广核技,,,,,,2736.32,24.29,,06-10
133,600162,香江控股,,,1.66,,,3458.39,24.66,,06-05
134,000851,高鸿股份,,,,,,3344.43,69.54,,06-05
135,600152,维科精华,,,,,,2490.05,40.85,,06-05
136,600151,航天机电,,,,,,13241.38,32.11,,06-03
137,000065,北方国际,,,,,,1116.51,59.49,,06-03
138,600163,中闽能源,,,,,,9651.03,67.96,,05-29
139,000878,云南铜业,,,,,,13776.95,11.85,,05-29
140,000831,五矿稀土,,,,,,3364.84,-38.04,,05-28
141,600166,福田汽车,,,,,,3783.98,21.84,,05-28
142,600156,华升股份,,,,,,9012.11,-17.02,,05-23
143,000825,太钢不锈,,,,,,13378.92,-16.6,,05-21
144,600153,建发股份,,,,,,5044.07,34.94,,05-21
145,600148,长春一东,,,1.11,,,1980.29,-12.85,,05-18
146,600159,大龙地产,,,,,,6740.91,24.33,,05-16
147,000883,湖北能源,,,1.81,,,5967.58,5.22,,05-15
148,600150,中国船舶,,,,,,4147.87,50.0,,05-15
149,600157,永泰能源,,,1.73,,,1687.99,219.14,,05-10
150,600127,金健米业,,,,,,3983.86,9.98,,05-04
151,000812,陕西金叶,,,1.89,,,2468.13,130.67,,04-29
152,600168,武汉控股,,,,,,10201.06,281.99,,04-24
153,000858,五粮液,,,,,,25993.93,19.83,,04-24
154,000815,美利云,,,,,,2864.72,179.5,,04-23
155,600122,宏图高科,,,1.0,,,3485.97,8.76,,04-17
156,600137,浪莎股份,,,1.72,,,1012.24,26.81,,04-16
157,600125,铁龙物流,,,,,,3002.53,2.91,,04-10
158,000813,德展健康,,,2.05,,,4834.43,21.79,,04-07
159,600131,岷江水电,,,1.24,,,4099.61,47.71,,03-31
160,600165,新日恒力,,,,,,2469.24,12.84,,03-18
161,600158,中体产业,,,,,,5769.49,36.82,,03-15
162,600007,中国国贸,,,0.85,,,53964.5,,,03-11
163,600126,杭钢股份,,,1.47,26.61,,9012.51,4.33,,03-09
164,000876,新希望,,,,,,5686.57,2.85,,03-06
165,600136,当代明诚,,,,,,2931.17,142.36,,02-28
166,000810,创维数字,,,2.88,,,1151.1,14.91,,02-28
167,000880,潍柴重机,,,2.54,,,5471.49,39.02,,02-28
168,000790,泰合健康,,,,,,3018.17,95.12,,02-25
169,000807,云铝股份,,,,,,4940.81,-63.95,,02-23
170,000826,启迪桑德,,,,,,4715.55,7.79,,02-23
